id sitename lat long state altitude type age ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 95.5486699032782 5 0 55 5 1 6 29 0 34 195 0 5
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 131.826470765175 7 0 64 1 1 2 35 1 46 228 4 6
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 168.104271627071 6 0 44 1 0 0 73 0 64 158 4 4
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 204.382072488968 2 0 40 5 0 4 74 0 60 135 2 8
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 240.659873350865 5 0 42 13 3 3 99 2 54 114 1 4
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 276.937674212761 8 0 41 8 0 2 119 2 70 59 0 4
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 313.215475074658 6 0 33 7 0 3 160 1 44 82 1 6
241 Black Bass Lake 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 349.493275936554 10 0 52 14 0 5 163 0 58 46 1 5
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 30.8586045703107 4 0 38 5 0 2 82 0 36 69 3 0
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 59.9037375650739 1 0 41 5 1 0 114 1 48 82 5 3
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 87.5250948415993 0 0 27 4 0 3 74 0 22 53 2 4
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 124.62359483792 3 0 26 5 1 1 98 0 22 55 2 2
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 151.122523406721 2 0 16 4 0 2 101 0 35 38 1 2
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 167.021880548001 3 0 17 3 2 2 82 0 30 63 2 2
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 188.221023403041 2 0 26 3 1 2 101 1 22 66 3 1
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 251.818451968163 4 0 17 5 0 1 113 0 26 54 0 0
249 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 304.816309105764 4 0 24 4 0 1 139 0 28 67 7 1
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP -13.1199813710128 0 0 20 3 0 3 23 0 16 43 0 1
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 2.19685697552637 2 0 19 6 0 2 49 0 41 20 3 0
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 17.6419630458983 2 0 31 12 0 6 109 0 45 20 2 8
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 32.5331010999012 0 0 18 12 0 5 92 0 32 12 3 1
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 48.0413917914121 8 0 22 12 0 2 105 0 65 17 0 2
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 64.100871946245 0 0 15 8 0 3 66 0 16 6 5 4
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 79.6248754520467 10 0 36 23 1 3 109 0 47 95 11 12
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 94.4793993586149 9 0 71 18 1 6 162 0 107 181 4 7
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 109.333923265183 5 0 32 9 0 2 71 0 48 103 1 2
3062 Beckman Lake 45.425 -93.183333 minnesota 278 Radiocarbon years BP 124.188447171752 5 0 37 7 1 0 33 0 38 53 3 2
