"ID","longitude","latitude","altitude","mean.idw.age.2d","sd.idw.age.2d","lower.95.idw.2d","upper.95.idw.2d","mean.idw.age.3d","sd.idw.age.3d","lower.95.idw.3d","upper.95.idw.3d"
723,1704.066618,241.415678,17.4,11245.2078305842,95.4056929024955,11074.8714685261,11413.9602991947,11300.7768161894,101.771432966251,11131.3763526614,11475.4248557064
726,1626.819287,300.56648,166.2,11329.1508116916,123.840962351122,11126.4287889628,11531.0549816061,11217.3134535622,89.7179058112286,11052.2769475413,11378.4539376299
728,2018.579632,428.41998,8.4,11118.6361345554,65.4505348438509,10991.6118944316,11243.9037635847,11137.2657685909,64.6767009602142,11009.4324183889,11261.3358194970
733,16.388202,849.070678,265.2,10838.6564199486,340.942048548053,10258.4473358008,11401.6953039409,10840.9518824229,338.698776844195,10264.3792648462,11400.5458234386
734,1810.114379,1021.090987,242.4,10984.5632284426,77.8031212965508,10840.7442730351,11123.0525816794,11026.8926496207,70.0150718800192,10889.3981257391,11151.5105961678
740,1923.753596,485.023309,12,11089.5535169320,67.7569832941441,10959.4081650008,11217.9792074318,11114.1258190422,65.3423209472290,10988.1645724135,11240.0275622029
743,1818.233366,526.508874,138.6,11080.4363428289,71.4294626681867,10946.1428482009,11214.1633375086,11092.1877656380,69.6895936608308,10958.3327770221,11223.4723645685
744,1390.184362,711.457936,164.4,11030.1047797753,111.556739798129,10820.8265819059,11223.8798507911,11038.4224451536,110.083743707510,10830.9807424913,11230.7971571133
746,1078.694325,119.955836,181.2,11264.3027336741,85.7829121666843,11092.2573706054,11428.1548768985,11274.6813748377,78.9615313636974,11116.2687078649,11428.0726601408
756,1215.130254,510.327709,153.6,11511.0650523515,176.256654554932,11207.0569321664,11797.9844111152,11515.0946469981,176.966347733668,11209.0145086556,11803.0854996841
759,834.727046,915.032063,253.2,11060.2119795702,63.2718521960782,10939.7184311517,11180.5276698952,11058.8737863827,63.3719643239388,10938.2301251850,11179.3269333559
763,1246.657824,582.069463,178.2,11205.8598823796,132.40986365634,10950.915099811,11451.6839055934,11233.3926991213,131.416393989038,10981.6346250352,11476.4313166539
766,604.637079,302.557216,137.4,11528.7604205478,115.624588843016,11341.7547339590,11720.8824534516,11494.4474156334,110.084779743324,11315.3626388909,11677.8351627779
776,1367.137122,728.946679,189.6,11051.1081825932,107.528094627595,10846.6301926761,11240.0473817197,11065.3718559262,104.414530613746,10866.3422972924,11250.2255925431
780,1328.066831,-578.140742,54,14731.6340724521,307.279144889054,14235.0847993453,15266.2788062167,14772.5838149475,310.320724134766,14274.3015032331,15312.1658252261
787,1916.96992,485.236677,12,11089.7946399069,68.1002947728887,10959.0746870158,11219.7732962289,11115.8516919267,65.3651078398395,10989.5135635099,11241.6862965563
788,819.907763,329.35551,162.6,11203.4461960108,67.4764638296521,11080.4838997059,11334.6194454986,11203.6852218275,67.4458654493175,11081.4002298035,11335.3082806545
789,1655.316198,303.165453,82.8,11359.6296495675,134.894655105563,11138.4693065063,11580.6013564699,11359.6296495675,134.894655105563,11138.4693065063,11580.6013564699
790,1310.214953,420.690393,148.8,10967.9537849490,152.438945157727,10692.5988005872,11234.4343365461,10995.4209534072,147.910909066815,10723.4862338625,11256.3592769956
791,137.016785,723.981326,225,10727.6174626393,277.473031824964,10251.9915276431,11187.1843830079,10729.3907943535,276.091181143864,10256.0744365999,11186.3417248206
792,180.408409,593.014315,174.6,10228.6748615246,89.8006343987509,10081.1975899241,10382.4312503268,10226.9679683392,89.8324170705588,10079.9404534578,10380.5302413517
793,746.717805,800.279593,155.4,11014.8328284138,61.1658071329403,10900.0956826178,11130.8738102418,11014.6046361660,60.911848265326,10900.2348500752,11130.6340387209
795,435.970137,643.696567,278.4,10700.3073270729,67.1705571557696,10573.0415316918,10830.6081595108,10725.958020938,70.0233722261211,10593.3710494870,10862.2361906544
798,1172.799341,557.402917,290.4,11432.1320591216,155.896971631497,11161.1203450541,11691.5374952953,11301.2337272481,119.482031249669,11079.6636390166,11509.5383465828
799,1172.605704,558.568981,290.4,11429.0428840373,155.181485184036,11159.5246857143,11687.3140282990,11300.3704110726,119.278696014412,11078.9666008666,11508.3235387997
802,163.154606,359.685139,213.6,10640.4552100382,61.5312812623226,10526.0732296637,10761.7127824694,10640.7035081573,61.6175117746744,10527.1700857456,10762.3079150255
