"ID","longitude","latitude","altitude","mean.tps.age.2d","sd.tps.age.2d","lower.95.tps.2d","upper.95.tps.2d","mean.tps.age.3d","sd.tps.age.3d","lower.95.tps.3d","upper.95.tps.3d"
160,1402.780432,493.956016,118.8,12076.1866787450,118.929960570010,11863.3616201018,12277.3147002421,11921.3865418245,107.155472201790,11737.2481451372,12094.9787167856
162,1188.218993,480.083113,156,11622.9167557311,127.205752545624,11377.2217935567,11835.9562155541,11382.7315486721,80.407359053013,11230.2085917672,11524.4970164170
168,830.197856,462.385184,160.8,10674.6897961458,110.092334857525,10456.1563942019,10876.728410973,10873.3780137782,69.8023187945129,10731.3496474047,11004.9015697358
172,477.191546,420.610073,176.4,10481.8535547726,99.3671827094898,10319.3941854652,10647.8310678344,10493.6652391887,99.8470482129246,10332.1739273172,10657.3454959506
177,515.440595,481.274435,146.4,10163.3899477406,112.923409293767,9960.41057521584,10366.9842102358,10678.5762173486,70.4117805830952,10540.2032955133,10810.6420464130
178,1340.319442,483.94712,143.4,12002.0952993158,124.909458111089,11781.1400359665,12209.0001449763,11647.3341942833,90.2768666820174,11482.7586422496,11803.5458254688
198,484.210426,465.233252,162,10240.5954667246,107.317338659406,10054.4858085057,10423.9413363891,10515.7446491412,75.7755937479071,10376.5736619278,10652.0550413521
199,1029.211443,298.668979,100.8,11184.2618292058,131.666391543965,10909.5383095671,11427.6326956036,12082.2966036071,90.7055378381164,11894.8668410156,12254.8033887378
203,1152.401148,230.79479,193.2,11183.0397759197,160.763111760206,10855.7528771484,11482.8675982009,11696.9275479802,84.11112102471,11532.8270162215,11861.1931887961
209,1216.867385,746.024701,199.8,10989.3164303126,180.340279171850,10648.3583533875,11330.7494004559,10286.5402791105,107.124198115484,10083.7130701445,10497.4379495816
218,955.67651,337.564449,162.6,11099.9964155315,118.700904663344,10848.5430667982,11308.2704255800,11371.6782995584,76.5735197940883,11220.9764272871,11511.4155931175
223,1906.782211,383.724264,16.8,11921.6406453189,202.908495772397,11555.6786709242,12292.7173371692,12479.8511267058,129.047451744674,12237.3832319632,12731.7141484841
224,997.631533,77.488189,192,11391.0545582262,213.984790971087,10981.8470905079,11777.8896663524,12111.6882168105,105.518976125096,11906.4764000467,12314.8577093663
227,621.962462,505.553041,126.6,10141.6708357339,123.171731651611,9904.9572341896,10375.5625838231,10938.7000335667,74.8518427598054,10790.9378252217,11081.2743364913
235,1590.114519,893.752968,219,11000.5588879574,229.003148221588,10569.0905078952,11431.1259073212,9947.31958533744,142.821031037395,9673.76775717116,10227.9365632249
237,1564.614081,881.71277,283.8,11026.4620266201,226.830628903958,10596.9922294555,11453.4862733805,9484.72759860878,184.363607289621,9120.7324727277,9831.46958263057
246,484.911196,751.647821,313.2,8824.1217854555,263.591741090388,8326.68199665684,9310.04184426544,9560.0702360548,164.613623107079,9229.07533329252,9862.18652348734
250,1953.050255,865.424247,53.4,11404.5276844918,189.794179106541,11052.6296473313,11737.8271034732,11450.6411223559,109.945003977615,11256.8107263422,11644.7135946546
252,1369.729389,747.534452,228.6,11354.3841785379,181.052531399317,11013.1359355816,11714.1752689110,10194.2560827739,126.374626633527,9943.07659585047,10441.8088908383
256,806.789532,623.27397,183,10088.7155878489,169.350577190223,9768.07782929236,10413.8541216981,10246.5704915202,81.1529363172222,10092.8587755300,10411.7602790625
270,1401.715066,-111.388081,281.4,11786.1952936946,318.784167494754,11265.1710959132,12330.4347590203,12418.8629500721,201.970838065881,12053.5885428349,12793.2098523378
272,1184.639689,479.887822,180.6,11612.5804182503,127.092877665857,11367.6478633118,11825.3405986780,11150.3571040306,79.8288800191724,10994.9707434168,11297.7868856815
273,480.98881,421.544662,228.6,10476.0376272705,99.7114169702378,10313.1211784799,10641.3732941470,10423.3478104550,77.0967043091148,10272.5820504437,10575.4259271873
285,1708.401628,240.399319,9,11258.5167920659,137.925106055821,11003.0333542189,11495.1454378327,12954.4351476278,149.931375778602,12676.0378958822,13234.3749541394
290,1440.067278,681.443583,115.2,11742.4015073604,165.794180364451,11407.9919108182,12063.4303145625,11349.2281079408,90.6013816716904,11176.6344873117,11510.8554313242
291,1363.984194,495.243899,113.4,12052.4099572450,124.67513038229,11834.9198311562,12260.6085862554,12046.5339063560,119.009330061037,11842.0227298164,12238.1075548944
297,1330.646654,422.102021,256.8,11820.9537547513,116.665219846748,11600.9820013047,12026.9058630465,10952.4487699685,123.354235446696,10716.419700874,11183.1951757635
305,1714.260775,413.376606,44.4,11874.8999865563,167.926032764224,11588.3566882153,12179.8175675779,11929.4300781285,102.450326087365,11740.5340582886,12125.7757449361
310,1407.897511,670.824542,100.2,11739.4997467237,160.281943176743,11417.9423066124,12045.4901965560,11455.7729306085,91.0743083188054,11282.5377341947,11613.9186996398
312,168.436952,844.983495,286.8,8795.83549535956,293.1307010019,8302.94310972149,9306.1101820224,9684.57888638092,170.713265899273,9373.85088625228,9980.920685919
315,55.365415,850.365162,268.2,9448.39018425256,231.853348279067,9060.2302525397,9839.77270201793,9870.50257157715,174.035570380953,9546.00408092686,10176.9323158502
322,1010.499602,940.257064,258,9503.33198969116,273.793963158098,9006.0467637215,10039.4025291269,9211.18364537318,159.091736089766,8893.06529291096,9511.56299642595
323,857.083889,-255.797962,157.2,13728.0521949920,271.283831897129,13206.1345586297,14260.3410959742,13801.4176276782,187.555394703002,13462.2513615282,14158.6712581439
330,178.381433,269.016614,190.2,11902.7595687218,196.929149493549,11522.8333160632,12295.3270808747,11350.2139264010,91.6177919169994,11174.3803356481,11536.6071105874
338,416.579201,638.566278,282,9289.48525484005,175.495414963668,8949.00603132876,9620.20448059591,9840.85388087232,136.919341998932,9581.86523840723,10088.7964980357
339,416.579201,638.566278,282,9289.48525484005,175.495414963668,8949.00603132876,9620.20448059591,9840.85388087232,136.919341998932,9581.86523840723,10088.7964980357
340,611.443341,526.951772,156.6,10029.4916422141,131.867012869025,9772.42212319383,10277.5056494718,10497.4118702807,68.830640064685,10360.2146646406,10629.3964980251
349,162.374889,500.374951,186.6,10543.5833272078,107.709551569857,10351.0949031131,10743.8560161964,10394.7026162511,83.9407233829164,10250.2831607943,10539.5605749836
351,214.317135,567.056794,171.6,9963.7295334781,95.9658320416404,9792.45665255038,10132.3296710689,10222.8295411006,84.2276911904897,10080.2288090696,10366.4663840336
354,243.327111,798.190619,231.6,8713.18666757253,282.891036415723,8217.68538129625,9217.53806692587,9297.89735108213,178.202909729812,9000.79370773785,9596.8319532647
357,299.031878,874.811663,291,8432.48576574054,333.551447031484,7849.02827264197,9030.49543862044,9379.00792164711,176.237119773807,9058.40648777241,9682.59780495093
362,2208.933747,855.219404,36,11575.7456548503,193.287359513357,11253.4744015640,11896.5096321660,11574.6935805884,195.143882868226,11256.9513314628,11897.7943200280
364,855.393831,714.370606,129.6,9899.29450605531,205.283864533036,9517.18185139175,10292.8735745266,10620.6753291146,85.8379892444162,10452.3562739622,10784.3284928064
368,170.226741,642.994119,174.6,9711.00829476021,121.315695473023,9482.965717574,9937.91547577593,10108.5355940584,87.8559593399009,9946.945889235,10272.1326795381
383,442.498099,752.606934,292.8,8777.9147157162,264.874496653455,8274.7098102582,9264.98801740209,9532.5693041833,159.086819535914,9223.51594630592,9825.31145766332
384,1094.969357,895.201225,199.8,9944.98553237982,244.900314533686,9497.32851241244,10417.6052214036,9761.23043164089,123.527650441816,9521.4088992109,10006.4404083971
395,235.179732,600.5461,154.8,9714.90257151761,111.392963764888,9498.19032046687,9923.56494687516,10340.4492970093,81.1102497972255,10191.1404217931,10494.4589238801
396,486.999517,952.374979,180.6,8288.52198240515,359.213907643958,7655.99649569646,8949.95401955103,9406.31281109724,134.737770959545,9145.17144205028,9653.68643730261
398,550.898196,351.551151,181.2,10807.4622281285,93.4312295564097,10635.4275570764,10981.4663374343,10749.1744883740,82.9517108108007,10594.6967783736,10902.1979554175
400,171.112339,862.488985,234.6,8757.70451847148,301.546659711774,8253.82828330798,9281.11362467232,9227.42129804044,198.960119662357,8898.12530859322,9556.95062915268
407,343.697933,953.673391,277.2,8294.27286758603,359.827955322114,7676.88632621988,8931.02379646148,9109.78001494264,185.005278407523,8777.33379163531,9428.21158019205
412,1313.731467,494.095588,65.4,11961.0790869485,128.178398504555,11734.8586755867,12171.9523984224,11914.1938178746,93.709225396305,11730.9022544650,12084.3657512579
415,1609.740795,230.329003,115.2,11114.9632952064,160.035213307333,10812.0031226121,11401.1235109633,11882.4778421258,95.28028492903,11706.6668683431,12053.4103989979
423,1322.08686,664.014767,145.2,11609.7968763864,155.471966377219,11303.1772945058,11900.3018927302,11126.3994271945,92.3088769076466,10948.7597457080,11297.4016969725
425,1322.08686,664.014767,145.2,11609.7968763864,155.471966377219,11303.1772945058,11900.3018927302,11126.3994271945,92.3088769076466,10948.7597457080,11297.4016969725
438,1166.300549,475.471964,180,11558.8679150556,126.138451243666,11313.9023522095,11770.466671118,11144.1901790949,78.7020012510583,10990.5252877905,11290.9963118997
444,1637.606707,993.976186,138,10582.0262836895,241.026989778812,10130.2771063658,11026.1755606752,10310.5658076833,124.241752151427,10082.9604067760,10543.9463996540
445,1649.324653,1004.350371,162,10546.0908646584,241.677432472056,10094.3954670816,10988.1926047544,10087.5058450537,132.42418044073,9849.8680709156,10347.5362094054
446,2171.406773,972.122829,30,11236.6901874313,176.330144359098,10899.7899854496,11591.4326831210,11356.0043688219,152.003478520685,11078.2447240578,11633.6908698287
461,503.334581,383.609947,154.2,10665.6464819711,89.5803233306596,10509.2364374436,10828.7452907837,10863.3815105218,80.8478539878768,10703.5111266523,11016.4504954817
470,70.643844,855.580183,257.4,9320.23160884212,245.448902183482,8909.14287007854,9733.50796105404,9568.47301787623,196.175180103708,9229.5675333281,9902.44787392649
472,1945.087858,490.589427,24,12041.1087418473,222.257936371481,11636.1219722858,12460.8927656252,12196.7493836654,118.627348808076,11968.4518855204,12428.2538438423
474,1945.087858,490.589427,24,12041.1087418473,222.257936371481,11636.1219722858,12460.8927656252,12196.7493836654,118.627348808076,11968.4518855204,12428.2538438423
475,1757.624458,426.075678,216,11926.4095296270,188.556876582099,11598.5260873231,12269.9728914336,11542.4094798768,147.555842850877,11297.6967942857,11784.5879686578
478,-155.028011,811.845331,266.4,11545.0048668810,205.559930359942,11192.0552846111,11886.185946389,11503.0504172956,191.632228976594,11181.0421471464,11818.4092498990
492,2052.464926,851.837778,62.4,11496.3061979309,156.903471754509,11225.3019203052,11754.0055322265,11467.1792926287,160.223165730898,11208.7544830059,11729.7903108464
494,39.403017,-55.327141,168,14411.2616398869,382.091330394714,13675.4750992397,15160.1315057872,13123.5262512136,179.609932796331,12784.8271569377,13478.5604628149
496,184.278399,945.398369,235.8,8658.21946337581,325.507982484278,8111.19623807412,9217.86426492017,9199.33381253196,190.118697636207,8874.63054246598,9519.64419214842
502,967.024623,126.544555,183,11315.7508735921,190.938581870225,10940.6132651136,11672.2380853638,11954.6661105345,98.7714459853341,11763.1482654056,12140.1830358645
504,1345.109139,425.158011,262.8,11846.9290337672,114.901902505505,11633.1402775493,12049.8490997238,10914.5029557177,128.160020985622,10668.4422748331,11155.5168618941
505,1042.169813,859.546311,228,9938.14499032915,238.165845123333,9507.53462151379,10395.7221439464,9604.70591891765,132.817252795131,9344.54623513822,9863.97485288691
508,1751.719363,526.020445,351.6,12050.4485868626,195.354547322974,11695.3996968685,12412.7250311083,10086.2163687987,237.987184003691,9629.81248902675,10519.9509946698
512,1216.484364,722.75955,183,11091.0005033304,172.906243972502,10758.2815512457,11422.4154803674,10496.3043019300,98.4895731837633,10310.7396248177,10692.8591235259
515,60.980983,393.962783,255.6,11606.3924053332,193.355562515576,11234.2280052152,12003.1371210346,11076.8615920571,103.308128578311,10875.5313625951,11276.1088111136
517,466.196158,1010.980856,150,8202.81522503064,372.993303384517,7559.78820156032,8891.77743100514,9614.57536388742,131.640774250169,9358.8325389628,9875.54692411298
522,490.223977,743.003732,308.4,8864.92507003877,257.575736719989,8376.0597069165,9342.10091335223,9569.42314847715,161.781303718512,9245.7811023031,9869.73212440843
523,1672.993563,364.487447,138,11649.8519957028,118.823167156682,11435.9350359107,11865.2720976597,11694.0484990778,83.0857601691083,11533.0423741291,11854.6336958981
534,505.65161,1030.153425,150,8195.48993798526,374.862429595837,7544.56530879803,8895.15031975294,9580.58057187298,133.552619582953,9313.21225459116,9844.01522544295
539,1684.011097,351.384315,73.2,11599.0647921333,117.299762935213,11385.2631402974,11811.0026309979,11504.0143870296,110.583752460522,11315.2403922041,11692.0811156858
542,1227.430624,498.313784,55.2,11738.7402950905,129.772765945851,11494.9074313483,11956.9340912497,11984.2434496336,100.336753670885,11789.4726321260,12170.666426588
552,-97.784583,650.464798,237,11424.4454578041,165.814828681814,11116.7838471467,11736.5340209570,10805.8207734015,115.843442653626,10585.9593810959,11010.8186792924
554,163.13445,256.843361,211.2,12026.0158375077,208.889490558402,11624.0151178695,12442.5015689733,11371.4672918893,94.4350466574343,11193.0287209870,11564.1251013446
559,547.795885,643.309012,234,9384.7842780901,190.512735922360,9018.47500285564,9736.43559088063,9718.32557177617,113.290572381532,9506.47516557279,9926.98820731606
560,716.024582,225.353125,145.8,11246.2762185942,158.351304196072,10966.6250642406,11513.2348434419,11658.7176607009,114.635981036084,11460.0044080605,11856.4220101971
