"ID","longitude","latitude","altitude","mean.idw.age.2d","sd.idw.age.2d","lower.95.idw.2d","upper.95.idw.2d","mean.idw.age.3d","sd.idw.age.3d","lower.95.idw.3d","upper.95.idw.3d"
145,1474.417033,139.999383,174,10998.6012139800,102.641425124411,10805.6494414722,11178.7267310723,11097.1415023355,88.8146346697022,10928.8651156939,11260.6584718979
147,486.651656,755.23946,311.4,11094.5406056569,122.406557647749,10865.738734892,11324.9179751344,11091.6736762329,118.410761275837,10871.3443617759,11316.0261194967
150,591.929384,287.786121,163.8,10893.3664874072,140.521106072568,10669.7546902856,11127.7150371771,10893.3664874072,140.521106072568,10669.7546902856,11127.7150371771
153,413.14534,-365.991768,146.4,11041.2237311706,99.3207544058768,10854.7402302874,11222.1484564902,11045.8823820293,99.4475114569203,10859.6778879831,11229.4675222212
157,1410.420841,432.097217,343.2,11351.6183705981,87.5404767385155,11188.5008789064,11507.5892964721,11300.7831149992,82.3941218682003,11144.0006031071,11451.9919578117
160,1402.780432,493.956016,118.8,11378.2496617334,94.4704097940839,11210.1851434654,11544.1463104940,11386.9239620706,94.615317035852,11218.3445149325,11550.1652000059
162,1188.218993,480.083113,156,11585.0811129856,197.149959272925,11256.7870809662,11907.1606698899,11585.0811129856,197.149959272925,11256.7870809662,11907.1606698899
168,830.197856,462.385184,160.8,11162.3824294347,92.0940136803064,10984.9011203831,11335.9280338534,11166.0139971921,92.2131468060188,10989.2155549257,11340.7179239431
172,477.191546,420.610073,176.4,11499.1945484126,327.531474011244,10969.7277686957,12036.9799926998,11499.1945484126,327.531474011244,10969.7277686957,12036.9799926998
177,515.440595,481.274435,146.4,11388.1070885212,265.98884040493,10962.5380069057,11821.4815574353,11373.9386562060,258.059973334002,10962.5719645874,11794.7332268451
178,1340.319442,483.94712,143.4,11432.729413238,126.983969134478,11220.5564005511,11641.4159904047,11441.1347494229,128.025526164448,11228.3113468777,11650.3880558700
198,484.210426,465.233252,162,11446.629879937,298.864988676762,10966.1775407133,11935.0786231469,11442.0429241722,296.330734043213,10966.5867225824,11926.3879577828
199,1029.211443,298.668979,100.8,11222.7786489633,96.9323802988743,11047.7165320961,11394.5869199876,11244.1441974232,95.7178423717795,11070.6536554781,11412.5764858798
202,1778.261072,1138.329128,183,11447.6908359197,82.3957665951325,11293.1963497425,11605.5783750353,11441.7242260415,80.2617887340216,11290.5364593062,11596.6701377413
203,1152.401148,230.79479,193.2,11145.3312013143,99.5161808230545,10963.0892140118,11330.5175619860,11179.6029133414,97.325824588316,11002.9310692836,11358.5044912744
209,1216.867385,746.024701,199.8,11370.4159829613,101.472033152182,11196.0101841204,11540.1702326950,11370.2684614386,101.021443169652,11196.2791562607,11539.7041053887
218,955.67651,337.564449,162.6,11197.7830287064,90.0109235935915,11029.0381839621,11363.4070825863,11208.2864442012,90.091595051213,11037.7961426931,11373.5700654343
223,1906.782211,383.724264,16.8,11393.5633340482,90.1067666701896,11221.4814801932,11561.7754952783,11371.9395856233,74.6772594906825,11227.7735165011,11517.6047535837
224,997.631533,77.488189,192,10964.2157539642,96.9583651487797,10780.6752741759,11146.2578436255,11001.6164059636,92.9119721567607,10822.8230651628,11176.5257540752
227,621.962462,505.553041,126.6,11210.0701444185,160.575420996354,10936.9030961848,11490.3939603049,11203.0301366313,155.976731522507,10935.6983253044,11477.3595101888
235,1590.114519,893.752968,219,11380.5933241304,64.9126328850588,11250.1523892979,11508.2975814341,11376.3172738306,64.5988197843816,11246.4096094437,11503.7915739082
237,1564.614081,881.71277,283.8,11373.4580632892,64.590162481625,11241.9294678778,11501.2217645478,11363.3389128417,64.4032994036586,11233.1208710976,11490.9015546842
246,484.911196,751.647821,313.2,11094.3022083495,123.066128767603,10864.8825117602,11325.5390933482,11091.2534470252,118.853024656597,10870.1799387307,11316.2902848238
250,1953.050255,865.424247,53.4,11529.0319579849,118.224279556973,11308.7624995577,11738.1555886024,11530.3835484652,118.744413905059,11309.7094628605,11739.9181331012
252,1369.729389,747.534452,228.6,11361.5438955482,82.9513457841624,11209.7573942266,11509.1016774594,11358.8023982096,82.4222755521782,11207.3226558986,11504.4624569795
256,806.789532,623.27397,183,11193.8197686584,94.8147624909292,11016.7576076700,11369.5808664699,11195.7551407250,95.0258568556721,11018.7695937558,11372.2736601277
270,1401.715066,-111.388081,281.4,9921.4548571365,310.23460396748,9388.39288586286,10414.2489551451,10089.6798127750,274.202178378912,9619.5221196237,10525.6006253237
272,1184.639689,479.887822,180.6,11584.9479602814,197.097733055243,11256.7345581488,11906.9289994405,11579.0536282705,194.727329511123,11255.0904150411,11896.5692470147
273,480.98881,421.544662,228.6,11498.6694431833,327.240635625224,10969.8205844768,12035.9206136156,11423.9620679640,286.15193061958,10966.0714511052,11890.8544681359
285,1708.401628,240.399319,9,11368.3847016158,98.266179250535,11185.1264886748,11550.9884988151,11341.2419213648,100.719729841663,11170.9178059244,11521.5963960103
290,1440.067278,681.443583,115.2,11364.5483165801,78.3255339360328,11217.4026974417,11507.0779525916,11369.5034759999,78.1984134308122,11223.8674795595,11510.6356437873
291,1363.984194,495.243899,113.4,11409.3866896483,113.25635052741,11217.0403767474,11595.0338695334,11415.4929787898,112.440252850133,11224.8871509885,11599.5327892092
297,1330.646654,422.102021,256.8,11411.2391292690,123.693042494681,11202.4969561312,11615.3435585415,11378.2260294513,112.492032220471,11186.2066160730,11565.7655954357
305,1714.260775,413.376606,44.4,11464.5760726564,140.028171700827,11218.1681552638,11698.2519940934,11372.0936072982,90.3387108783431,11204.1917087895,11545.0419966809
310,1407.897511,670.824542,100.2,11370.7135319901,84.6926779050313,11215.7902059911,11519.6425870851,11375.1657125809,84.125707172451,11221.6550025093,11523.0026906995
322,1010.499602,940.257064,258,11258.3762221606,76.3107802897406,11112.6033601235,11393.6659904644,11254.9153168073,76.0843130426848,11108.8909194122,11390.3681312452
323,857.083889,-255.797962,157.2,10945.1476400205,99.3331037386416,10757.0865289440,11130.1431716579,10974.3578163717,96.9881439093628,10793.1947533806,11155.2110606828
338,416.579201,638.566278,282,11080.7573034509,145.291495036163,10808.8983183214,11348.3356771442,11074.4074092347,139.634998724793,10810.8022218608,11332.7947267019
339,416.579201,638.566278,282,11080.7573034509,145.291495036163,10808.8983183214,11348.3356771442,11074.4074092347,139.634998724793,10810.8022218608,11332.7947267019
340,611.443341,526.951772,156.6,11218.2472753169,164.778735491364,10939.1844334812,11502.4717411187,11217.6923785099,164.073388764871,10939.1202653123,11501.8136493930
351,214.317135,567.056794,171.6,10642.6674213630,212.826954120036,10291.8611289664,10996.3189859640,10644.4152827859,212.237067137788,10294.3505934241,10996.7647014724
354,243.327111,798.190619,231.6,10915.3501634878,132.229163383567,10659.7679922059,11165.5159437276,10918.7834187572,131.465834991266,10664.5426995997,11167.8692459873
357,299.031878,874.811663,291,10989.4748401110,116.616612489203,10758.6892238896,11213.7337414034,10996.7675843450,114.804325904186,10770.1675516938,11217.7762053726
362,2208.933747,855.219404,36,11578.3123533796,205.374506328122,11235.0983492029,11909.1795102084,11578.3123533796,205.374506328122,11235.0983492029,11909.1795102084
364,855.393831,714.370606,129.6,11219.3196608879,87.9939448325388,11055.7627133252,11381.5367085735,11222.6087010803,87.9590060136084,11058.525405727,11385.2073631412
383,442.498099,752.606934,292.8,11064.4482103291,123.690356596241,10826.1925844543,11300.6851359352,11064.9837326013,120.938503630481,10832.9679730709,11297.8953800119
384,1094.969357,895.201225,199.8,11290.6704943643,79.0945672521655,11144.0468132008,11431.2872530746,11291.1815764896,79.1323959608815,11143.7736610475,11431.4010443803
395,235.179732,600.5461,154.8,10691.0406782362,196.833562464883,10360.2027112371,11018.0349325462,10699.849852945,194.036367611129,10371.7094266580,11022.8658486791
396,486.999517,952.374979,180.6,11092.0563227493,100.197071355692,10900.2291208607,11284.3374409930,11092.6139232462,100.330889133358,10900.7259001710,11285.4303420426
398,550.898196,351.551151,181.2,11100.8422247639,132.318404687619,10859.5508508404,11350.9907804615,11107.0407169274,134.035964499921,10862.4203107875,11360.2992966183
407,343.697933,953.673391,277.2,11036.3158678905,106.429612072744,10831.9935606326,11244.7709041880,11038.6775143988,105.714257767488,10836.2707251782,11245.6450658879
410,2345.234118,951.874302,24,11538.3811091366,119.484369918976,11329.8625865306,11764.7457221626,11538.8533382422,119.855266944642,11329.8047070874,11765.2491122223
412,1313.731467,494.095588,65.4,11467.8838515361,144.347028841004,11230.0893433746,11700.5625016258,11444.1656472524,130.35473493631,11229.3243398556,11657.0522663375
415,1609.740795,230.329003,115.2,11336.5291445274,100.580652674312,11162.3013388140,11522.4307400070,11338.2749845689,102.206776246456,11162.5909156968,11522.9020448546
423,1322.08686,664.014767,145.2,11398.3782448117,106.459380931053,11219.7890527904,11576.1119370466,11403.5574211673,107.057815168346,11223.6103946622,11580.5029925864
425,1322.08686,664.014767,145.2,11398.3782448117,106.459380931053,11219.7890527904,11576.1119370466,11403.5574211673,107.057815168346,11223.6103946622,11580.5029925864
438,1166.300549,475.471964,180,11579.8717510243,195.142569373956,11255.2899300592,11898.1181157411,11574.5276853487,192.982626422506,11253.9770948027,11888.6602672856
439,1739.10979,1062.782452,301.8,11438.404847148,79.1684697028682,11289.0684203785,11589.6050634713,11415.1449458382,72.6783852814535,11279.0837416021,11555.9045907797
444,1637.606707,993.976186,138,11399.9477816903,68.4105678465545,11267.0448650911,11531.4297511617,11400.2568388740,68.1011941687222,11268.1389022255,11531.7477851619
445,1649.324653,1004.350371,162,11404.3217874658,69.4168127555225,11270.8975475690,11535.5809409042,11402.6950009054,68.7677453688038,11270.2943791769,11534.0059561841
446,2171.406773,972.122829,30,11561.9502636274,126.679241357838,11324.3547190003,11798.3902731812,11561.5184420873,125.439901496045,11323.2062102497,11798.7008681623
461,503.334581,383.609947,154.2,11412.6242213233,279.210190262566,10964.7542013176,11872.1933631122,11396.1355341011,270.060720826457,10963.3708211073,11841.1086659363
468,1798.215484,1130.036348,253.8,11455.8779787928,85.1517059872074,11296.2228259219,11617.0391398159,11439.1133249145,79.4443208541756,11290.2197685733,11592.4411308960
472,1945.087858,490.589427,24,11403.1781533682,76.3498397958026,11252.3521025866,11548.5217987109,11398.7268576486,69.7699955457234,11260.2546164796,11529.8058452811
474,1945.087858,490.589427,24,11403.1781533682,76.3498397958026,11252.3521025866,11548.5217987109,11398.7268576486,69.7699955457234,11260.2546164796,11529.8058452811
475,1757.624458,426.075678,216,11448.9858925218,127.980487964463,11219.4854839942,11667.8815949968,11456.6710676497,136.244496612142,11218.7224352153,11683.5215999222
492,2052.464926,851.837778,62.4,11556.5682744403,132.076379851654,11312.4810522358,11791.1660047473,11556.9854360966,132.697858681692,11313.0854519077,11792.0520773329
502,967.024623,126.544555,183,11024.6329321079,92.5931684563342,10844.9262583644,11197.1761265516,11050.4645053054,90.7653890088202,10871.0986309587,11218.3605863732
504,1345.109139,425.158011,262.8,11397.1639246371,115.970133771361,11199.1674737523,11589.2442599637,11365.3698427238,105.984155330993,11181.9380837791,11544.2422066090
505,1042.169813,859.546311,228,11282.1679357662,81.648541447157,11134.2762672609,11426.3523953597,11280.2424689530,81.3346913784202,11132.730254397,11424.0727616643
508,1751.719363,526.020445,351.6,11409.5532879694,94.79147158988,11231.6435676520,11582.7913162989,11391.1891832264,93.1273860185825,11219.5390553592,11558.8491270463
512,1216.484364,722.75955,183,11383.9059444164,107.69123844176,11198.8535733084,11564.1225220343,11385.8522569709,107.741493851528,11200.387169648,11566.5326598319
517,466.196158,1010.980856,150,11091.6051101274,96.7851508364667,10902.8349432063,11277.2099182693,11092.7825755687,96.8073174804338,10904.0972768172,11278.9560436844
522,490.223977,743.003732,308.4,11099.6909088704,124.465169185748,10867.1506416856,11332.9161379727,11095.7706361470,120.196096319497,10874.2687455236,11322.0694098223
523,1672.993563,364.487447,138,11449.3237640406,124.518271007747,11219.7621107254,11668.8026096991,11396.7695967855,98.0808183693402,11208.3041217055,11585.0797831496
534,505.65161,1030.153425,150,11106.4513685942,93.7639546324716,10925.4640222879,11287.5406639481,11107.6488761865,93.7956554106816,10926.7217562826,11289.3521384913
539,1684.011097,351.384315,73.2,11457.5237183364,130.837808840561,11220.4148244446,11684.7645118640,11359.4707874514,113.248629288772,11171.7401947321,11558.5059209475
542,1227.430624,498.313784,55.2,11567.1828621547,189.752951323167,11253.1415125655,11875.9854301665,11499.3204467227,159.860767735751,11236.0573252386,11761.6109371728
559,547.795885,643.309012,234,11172.8316266816,147.875566086012,10914.5994262054,11438.8514550647,11168.5687672377,145.616798246686,10913.7097774858,11431.3913953007
560,716.024582,225.353125,145.8,11018.3776471911,114.636444391757,10802.5715114395,11232.4074232279,11020.6849682229,114.887971390262,10804.4181274564,11235.1011421487
561,1474.158717,803.759198,97.2,11356.9586960577,68.5985951443403,11219.1047965710,11487.9922940378,11361.0597647446,68.2596131187775,11224.5768901275,11491.7067934744
567,1909.321421,736.340537,56.4,11469.1514640293,84.4464030768694,11309.8914830014,11631.5191078151,11472.2364371386,85.512581399358,11310.5388839441,11636.6720724946
569,1198.235627,685.185909,112.8,11409.7266617941,120.751901353717,11206.5477696409,11610.7396257526,11411.1759014406,119.583247037282,11209.1719002566,11609.2079149934
571,687.320905,217.897855,113.4,11007.2711912568,118.546025888417,10784.8525709429,11230.1791878178,11016.1616679079,121.899328775787,10789.7528891961,11241.1338568713
580,1344.352381,434.334204,258,11404.7322063527,118.250973846052,11202.9501141386,11599.5061005152,11375.139959146,108.408369365052,11188.1522830297,11556.9039770896
584,458.003829,-387.060583,54.6,11037.7254915425,98.1463045415595,10852.3984891599,11217.9955624676,11048.3370329645,97.7398269488385,10865.3381699046,11224.7622586577
585,882.301583,130.457885,150,11042.2634957611,103.271457272940,10844.6478080986,11237.9125552423,11058.6479657209,103.384965713126,10863.0619214550,11251.4738749148
590,1106.469702,200.065108,183,11086.2686197037,95.5295749605043,10910.0201218612,11261.7595907521,11128.3609805129,92.1228146084114,10959.8939240370,11298.2172663257
591,600.836143,426.635232,164.4,11195.3030570953,161.516845006096,10913.8336942263,11481.5825782829,11194.6636584201,161.062674142854,10913.7306496553,11480.6289839676
595,1449.966579,814.341523,120,11354.1157791902,69.6619670327258,11216.5970956916,11485.1247618269,11358.0290342956,69.5837220370077,11221.0901232371,11488.9744631659
596,226.78555,1107.673804,276,11048.2826253728,97.8555022843388,10865.0691730936,11235.9716367835,11049.5171237743,97.515767669742,10866.8932218348,11236.7358585567
621,1788.622567,904.062638,192,11455.4538662374,83.1429939255716,11298.4239244026,11613.1136402473,11446.1307010114,79.5087897585544,11297.5738356628,11596.1958607060
626,823.542266,39.129137,160.8,11026.1696636241,126.453174958474,10802.7426268408,11254.1492059261,11037.6460330069,126.369490773289,10814.8045008255,11264.2426334482
632,1331.35006,621.427243,111.6,11413.1539275704,113.499269583303,11223.6061702579,11601.6896481948,11416.1965567982,112.497001651873,11227.2283345055,11601.5045009746
633,1339.779926,631.226522,111.6,11404.6443087799,108.483849270609,11222.0800088731,11586.2729693803,11408.200029322,107.685165893499,11227.1842635190,11587.9678264299
641,1859.271868,396.773917,54.6,11410.1589208613,100.991805331993,11219.0999943759,11595.2439997510,11380.4133691527,81.1819617054541,11226.5329525251,11536.6958091069
644,1238.505426,602.23429,136.8,11478.7284529429,150.075893275378,11232.4142599518,11723.3913766802,11481.4138831054,150.007002675915,11235.1968693654,11726.9905047167
649,1981.124539,742.890178,22.2,11499.9228762606,97.2474241067403,11317.9428210610,11691.7262837047,11502.1302508301,98.2404753247983,11319.5233234986,11693.6100583992
650,1135.526564,503.430813,199.8,11553.7931007956,185.076680609133,11246.8982433220,11854.8442328223,11538.9963392985,179.141065406174,11244.3482800971,11830.1776334473
658,1643.267557,986.595137,144,11401.6882607653,68.6771449360775,11268.7368832318,11533.7455484645,11401.5558024678,68.289739972055,11269.1024740659,11533.6535410482
663,1554.804453,893.011662,272.4,11371.4832873391,64.5341089102552,11239.5185115075,11499.4563194482,11362.8068051450,64.3706955215636,11233.3088789718,11489.6112853482
664,1556.803948,907.313702,241.8,11372.438849883,64.5177891510433,11241.6399887791,11499.1592336804,11366.7170372519,64.327332066616,11235.8719281551,11492.7650545249
676,1186.986082,-320.723637,229.8,10637.6967306061,152.802046889282,10376.6589241893,10891.8194567420,10688.6607954046,142.070595630941,10445.0787650561,10927.2896951469
678,193.257704,545.332232,183,10630.0484895174,217.166891145366,10271.8315673456,10992.1452520229,10630.0484895174,217.166891145366,10271.8315673456,10992.1452520229
680,1708.235784,845.152721,169.2,11413.7442399522,69.5068713629761,11276.7777317280,11544.0626111443,11411.3008251539,68.6939023439118,11276.1550757129,11541.7331140857
683,1074.354549,691.22407,123.6,11361.8950208019,109.555165547966,11173.5067109875,11545.4403984151,11365.1249070622,109.270461237372,11176.7017898314,11548.5999015452
687,2370.1937,947.569208,41.4,11532.6030571770,114.486304611381,11329.2376331822,11751.7223806496,11533.2966637980,114.824926327643,11328.9480042780,11752.1668099102
693,1082.313168,101.755161,175.2,10918.3234316152,105.699977352219,10719.7045963930,11108.2112724869,10993.9928526145,94.9721228521128,10815.0256789608,11170.7577425096
702,652.872747,795.499242,121.8,11150.9321071796,103.696921525691,10955.0761223307,11343.0972961143,11152.6727174650,103.266598338385,10958.0023925793,11344.9801240965
704,2084.541639,938.529634,63.6,11572.8268676734,178.645081572678,11262.2319332849,11861.5304730509,11572.8268676734,178.645081572678,11262.2319332849,11861.5304730509
705,1527.502968,356.485806,205.2,11344.3975287680,86.430526582915,11182.7154499120,11506.4494655696,11349.1255479170,84.6198798817044,11189.3520731773,11510.2142682307
706,1703.20314,342.957104,133.8,11475.0332842612,147.324917075945,11218.3416975198,11718.6301232835,11395.3789768649,98.3774610629162,11207.3048403699,11582.8967512807
716,903.938732,79.549462,185.4,11016.4739246412,102.226958162003,10819.9704866543,11210.6065965610,11033.9331920804,101.085001660969,10840.3662090666,11222.5758886232
717,335.545235,634.202589,201,10921.6156605171,144.436540191219,10645.1883414164,11195.9627356201,10922.2100406092,144.373478889293,10645.9105164736,11196.4171314320
720,1711.852619,363.422995,228,11493.5476622057,166.172813944045,11212.3089804123,11765.5293325764,11493.5476622057,166.172813944045,11212.3089804123,11765.5293325764
723,1704.066618,241.415678,17.4,11367.6394890143,99.1113184747325,11185.0054047721,11551.5526139189,11342.8852481655,102.993153237089,11169.3956912694,11525.8221550815
726,1626.819287,300.56648,166.2,11356.7796774063,121.379860921393,11158.9905968132,11563.1753877968,11374.7581172753,96.5019225396634,11191.6070505999,11555.9134730296
728,2018.579632,428.41998,8.4,11390.5691060959,72.855119697547,11245.0109705522,11529.7516318081,11389.7636220491,68.548737376486,11253.3940986918,11520.8999579471
734,1810.114379,1021.090987,242.4,11470.1364334552,90.5323705034905,11298.7944488787,11640.0092438458,11450.9849548259,82.8248656310602,11295.8152273735,11607.5149048123
740,1923.753596,485.023309,12,11402.298380395,79.3350452617694,11249.2385028302,11553.2340740233,11393.7957415509,69.9666941975387,11257.2649190184,11523.8957032367
743,1818.233366,526.508874,138.6,11408.0045612550,88.2786510135754,11242.6309722977,11572.9023642231,11404.0532625705,83.7911165423076,11246.4580321042,11564.9353039292
744,1390.184362,711.457936,164.4,11366.6931740167,83.8783375929792,11212.8482708417,11513.4192683335,11370.7136986449,84.3642295505248,11215.9378654396,11517.9984266170
746,1078.694325,119.955836,181.2,10953.1089384521,101.470328498908,10761.9901685475,11136.7905602911,11015.9166274457,93.234587124288,10840.1496930701,11190.1552848219
756,1215.130254,510.327709,153.6,11569.6771538469,190.793654813538,11253.5458272444,11880.0099014830,11570.4408827317,190.912175718997,11253.9435856688,11881.0122200150
759,834.727046,915.032063,253.2,11203.3317080551,81.6333062534796,11045.7195564939,11353.0253967470,11201.5339419726,81.6351068858872,11043.5959286826,11351.1882895521
763,1246.657824,582.069463,178.2,11493.5570502893,156.638201483217,11236.7418478819,11749.6287319899,11494.1084858088,156.165874003295,11238.2211499841,11749.7754876934
766,604.637079,302.557216,137.4,10902.6413022337,136.728125125565,10684.4289978475,11128.6152177979,10917.6491316445,130.898820778388,10707.6583293229,11132.1493669711
776,1367.137122,728.946679,189.6,11365.9912312526,85.6260654343791,11210.6047729671,11516.8365212644,11367.9541422801,85.8849010681865,11212.1059047288,11518.3766579282
780,1328.066831,-578.140742,54,11176.3575902624,90.0012358026304,11016.8722833657,11340.4698202539,11208.7714498360,88.936597949452,11051.3942670166,11367.6278812295
787,1916.96992,485.236677,12,11402.5300524831,80.2413447390342,11249.1029065504,11553.6352073934,11392.9835790488,70.1747115571991,11256.9984692536,11523.7175592592
788,819.907763,329.35551,162.6,11093.4083504136,93.1583965948479,10913.2850364928,11268.9741132449,11097.6606301591,93.212612979805,10917.4941926982,11273.5377452185
789,1655.316198,303.165453,82.8,11351.3164759782,131.193971036181,11135.5218934275,11576.1175311527,11351.3164759782,131.193971036181,11135.5218934275,11576.1175311527
790,1310.214953,420.690393,148.8,11435.5580609728,135.605805503930,11210.8670718007,11657.2378194515,11446.6828454497,136.902408996094,11219.7003652830,11669.0095517249
