"ID","longitude","latitude","altitude","mean.idw.age.2d","sd.idw.age.2d","lower.95.idw.2d","upper.95.idw.2d","mean.idw.age.3d","sd.idw.age.3d","lower.95.idw.3d","upper.95.idw.3d"
50,1820.294669,530.128411,214.8,11582.0760757920,77.9868588119485,11439.7006750109,11732.6960319652,11596.1883334847,80.7493616230826,11450.3014722911,11747.9770224363
52,2053.902154,812.646991,18,11453.0960845793,150.047234810156,11207.3633207194,11701.4620412837,11442.3127232353,130.239741553034,11216.9288299831,11667.1396603030
56,1849.914973,481.388918,128.4,11595.1783193344,84.054956245088,11443.1022927315,11750.3526754410,11579.7947831377,77.3955639218,11436.7659064075,11730.5837512626
57,469.106623,379.336355,201,10531.0615607605,97.4832269368203,10371.3674214622,10689.2659374607,10542.0142363383,95.1058761717474,10384.0732189044,10698.6160064806
60,59.523667,848.788087,274.2,9273.8886269701,228.878465574267,8900.42221385178,9649.9039840082,9313.62574266555,224.428880922471,8945.89605636652,9682.39351581107
61,1035.881572,319.663909,126.6,11526.9181786998,61.0920975752292,11408.8573687153,11640.4981808669,11523.5634566185,58.0323167090982,11411.1788050015,11631.0929236025
62,217.795035,-219.435835,126,11163.4802552782,56.8186527108021,11048.7799932790,11273.8501191988,11162.5617123872,56.5630617007184,11048.5033601281,11272.7105832286
70,1595.859405,642.84141,360,11640.1486101806,60.8751573334822,11523.6788879066,11758.7215293329,11616.0991139579,61.8546157917836,11502.0872406243,11737.0558853155
72,2189.424737,851.709651,9,11561.2355113349,195.786303129969,11243.0787824180,11883.8069130719,11547.7854663085,183.17985217657,11250.5397419167,11849.2472097957
77,1347.749936,-100.673521,372,11653.5989561812,329.103951896132,11123.0598134354,12208.6942272007,11653.5989561812,329.103951896132,11123.0598134354,12208.6942272007
80,1034.042907,165.455065,190.8,11590.4889265721,80.9873834382662,11442.7562115681,11742.8684686595,11576.1295332589,74.6336171295303,11437.9783069795,11715.5239312039
84,1368.705227,495.924637,108,12094.2706015165,123.83303777105,11880.6784366863,12294.5647218068,12093.7731684948,123.733652307680,11880.3236135432,12293.8717505861
90,1599.911095,891.861147,156.6,11454.5500178362,59.3893119927873,11339.3891229625,11573.7707532760,11455.8000957206,59.0958788714481,11341.9689998809,11575.4101360406
92,574.693523,811.769957,329.4,10681.7742655707,58.9783556436228,10568.5556098463,10795.8451542196,10688.1792477177,59.792521246101,10573.7568158439,10801.6844056563
95,579.86143,831.950749,156,10690.6624809322,59.3210897441742,10577.8463874492,10802.8582401706,10696.8508640321,58.7043301694096,10585.0167166292,10809.2553044818
100,1960.403119,984.508101,22.2,11016.1464506467,115.451538499422,10816.1718520001,11236.2784850865,11092.2479113533,104.341955941699,10898.8579590524,11299.4082458388
102,904.645682,79.634245,183,11465.5663824472,74.4898522635725,11324.2677749863,11604.4659953477,11450.1158863346,70.8024942864435,11313.2521929359,11580.4940893177
103,1643.029837,981.638222,132,11371.1094457114,65.9169955241827,11242.884195515,11497.4716439821,11371.4077733769,65.7229259416902,11243.8900397018,11496.8676550382
104,206.355652,642.327522,165,10148.2341489417,80.6391207371223,9997.34906337351,10294.6046677956,10164.8054578207,79.938760422474,10017.0630643256,10307.5041998600
114,972.952508,434.522841,162,11387.0257943291,54.1260189824402,11283.1046964772,11484.8067608225,11380.6349116419,53.4078329335685,11279.1540900623,11478.3848197459
117,608.335554,104.329646,131.4,11053.4084356946,86.6421800898978,10898.1484734585,11201.4463525594,11052.4641457694,86.2035775904356,10898.5910908682,11201.1102515061
119,202.579834,374.867293,224.4,10418.5249682332,62.4165290314463,10302.1630814267,10532.4553171928,10423.6083918644,62.0240958974510,10306.4294180531,10537.8175136595
121,1493.003797,-593.370673,6,17501.9706851888,412.990321954802,16810.3070924593,18184.3156735112,17501.9706851888,412.990321954802,16810.3070924593,18184.3156735112
125,212.538929,241.555237,197.4,10643.4620597188,55.6885373063648,10535.1540537719,10750.6704752097,10641.6609982858,55.681857562857,10533.5757859978,10749.0814743845
130,2010.475712,1043.688505,82.2,10706.1101275365,180.772769746353,10416.1261901247,11012.8132138367,10706.1101275365,180.772769746353,10416.1261901247,11012.8132138367
136,1339.349022,611.153306,102,11931.4157492215,94.2318040372312,11765.2333373351,12083.4860524629,11932.1874742737,94.6277893454534,11765.6254829690,12084.7020510264
140,1215.195939,513.203639,160.8,11870.3138111662,85.2695016064294,11717.3439515092,12010.7463920029,11857.0489343922,83.459555890853,11707.8268190937,11995.5699244815
141,1215.052805,512.912589,166.8,11870.0952801996,85.2342951684717,11717.1740452262,12010.5232589199,11853.0789510169,82.8572123059692,11704.4976713023,11990.5613671910
145,1474.417033,139.999383,174,11703.5576672344,97.4552184366953,11528.9845513065,11887.6759463791,11715.7344236110,84.0963845952753,11563.6709944666,11879.2946124191
147,486.651656,755.23946,311.4,10538.8897356593,62.9570020915798,10419.1315997307,10663.1631938944,10544.9869511005,64.18314358978,10425.5671018409,10669.7061300704
150,591.929384,287.786121,163.8,11076.9344317573,140.616134308337,10846.3540200507,11304.5810514616,11076.9344317573,140.616134308337,10846.3540200507,11304.5810514616
153,413.14534,-365.991768,146.4,11467.7332678735,64.2773569434776,11340.9581161501,11594.7549147334,11460.5972537399,63.5558408812241,11335.2883164631,11586.1096762289
157,1410.420841,432.097217,343.2,11984.0668682707,101.364679887784,11808.5546388299,12147.8353023838,11742.946408111,66.1532952192154,11616.9122588765,11872.9826041375
160,1402.780432,493.956016,118.8,12066.3696189683,118.072140156729,11863.1374104580,12254.0145109322,12066.6597591323,118.221308250948,11863.2366834276,12254.7619018519
162,1188.218993,480.083113,156,11817.2951910655,77.6901129907147,11675.7292782388,11948.8875286312,11808.8922051381,76.6922449232564,11669.7240060454,11938.3781771039
168,830.197856,462.385184,160.8,11101.7597288253,58.8223086651717,10985.7077988794,11209.5920848050,11098.1582829592,58.8016870308354,10982.8440675766,11205.9711238499
172,477.191546,420.610073,176.4,10484.7971965427,107.512527370549,10311.8009475680,10660.5050962782,10484.7971965427,107.512527370549,10311.8009475680,10660.5050962782
177,515.440595,481.274435,146.4,10557.623489654,89.5321731739498,10409.1115868053,10706.241092479,10567.694540911,87.4419128518804,10420.3793449723,10714.9504109736
178,1340.319442,483.94712,143.4,12083.1482988112,121.556593113018,11872.9699847455,12278.5983412329,12069.3142723624,118.796168087085,11864.8776000811,12258.6763428204
198,484.210426,465.233252,162,10515.3050428873,98.8607008753415,10355.1961269854,10675.4549550154,10518.1423214567,98.1316297576753,10359.1898529232,10676.7600149853
199,1029.211443,298.668979,100.8,11520.1810132113,62.4036399138511,11399.9101759784,11638.0183111453,11519.2677517626,58.3018485526226,11408.2155244853,11628.3991687933
203,1152.401148,230.79479,193.2,11694.8623438321,79.878075152698,11548.2685631582,11845.6138949668,11684.2466064448,73.7800246226882,11545.5082568316,11824.9603825666
209,1216.867385,746.024701,199.8,11632.5393152236,59.4667689064866,11523.1224304659,11741.3151891742,11617.3949947544,58.2366479311354,11509.4601971732,11724.1933405192
218,955.67651,337.564449,162.6,11372.7056951954,58.0474191001242,11258.4699979732,11482.8341058600,11364.9820655778,56.8568367910937,11252.7990676087,11471.8371888142
223,1906.782211,383.724264,16.8,11605.8297932011,83.870866150541,11453.0900479464,11766.6332348746,11568.0891519919,68.6512344396838,11439.4854632893,11709.0660942648
224,997.631533,77.488189,192,11616.6448020988,91.1867061923007,11454.0795461908,11785.4602719108,11599.6010739487,83.0026595088906,11447.3390558956,11756.1918893601
227,621.962462,505.553041,126.6,10752.0275672920,68.1147200036881,10619.0662938550,10880.1130333214,10761.6676937872,67.5396213517825,10628.8470067259,10889.0233491242
235,1590.114519,893.752968,219,11459.1187698218,58.8818533951521,11344.9800998360,11578.5524075673,11463.9983466499,58.2008075552183,11353.4517352502,11581.8715912447
237,1564.614081,881.71277,283.8,11482.3866736492,57.2819517626866,11373.4864109369,11596.3885257671,11486.6144561875,56.5027129810967,11381.6579523687,11599.6821162287
246,484.911196,751.647821,313.2,10536.7555836354,62.8550287260305,10416.7084825334,10661.1424863137,10543.4278399075,64.0998794400213,10423.7063785318,10668.2304432083
250,1953.050255,865.424247,53.4,11362.7470867177,103.235320491181,11171.7440567411,11551.1339908877,11363.7643468765,103.467722842866,11172.6536420046,11553.0357049159
252,1369.729389,747.534452,228.6,11695.4493442464,62.801702318735,11578.8664996842,11810.3492644877,11668.3313022383,60.203417269415,11554.9201426986,11778.5335807133
256,806.789532,623.27397,183,11046.2741346977,51.7266304235216,10942.7295212530,11146.6938632045,11042.0718040424,51.701302217536,10938.5323507560,11142.3120815926
270,1401.715066,-111.388081,281.4,11709.5385003740,310.385106817826,11211.1719167561,12231.4883637086,11784.1667921357,274.0035473754,11345.0642639793,12245.4519202596
272,1184.639689,479.887822,180.6,11810.0373819363,76.8169151333946,11669.9166733719,11940.5459469199,11788.8182836257,74.1505480182737,11654.1835557146,11915.1945012161
273,480.98881,421.544662,228.6,10485.1480255098,107.425769176527,10312.2534347163,10660.6923311128,10534.218545977,95.4758972200404,10376.7029831656,10690.3346808446
285,1708.401628,240.399319,9,11440.5320469563,97.1442970601258,11263.2423364608,11621.0365418288,11418.2881769028,97.5562953409565,11250.9114566262,11587.8503613689
290,1440.067278,681.443583,115.2,11762.6801152375,68.7519239217699,11634.5490934248,11884.6487023244,11763.7531992723,69.0961530072979,11635.5864315820,11885.3133440233
291,1363.984194,495.243899,113.4,12094.6797373397,123.917345464518,11880.9693531847,12295.1463172828,12094.6797373397,123.917345464518,11880.9693531847,12295.1463172828
297,1330.646654,422.102021,256.8,12000.4695071141,104.510082194748,11818.6486966556,12168.8446284595,11847.3618005129,77.2619040002749,11706.1064671255,11983.1331353338
305,1714.260775,413.376606,44.4,11683.5923287278,140.030382046294,11447.4427656365,11916.3267054165,11479.1651330145,84.7572033504751,11324.1983745806,11637.9768078346
310,1407.897511,670.824542,100.2,11802.3522810427,74.0619525489778,11666.0592237217,11927.4231807906,11802.9738212140,74.4364319958767,11667.5045372863,11928.0090171169
312,168.436952,844.983495,286.8,9409.267156843,208.570345907147,9071.28177157257,9752.34087290069,9454.1432110831,203.35193162319,9122.58237923705,9788.2919686943
315,55.365415,850.365162,268.2,9302.40744668344,225.682505006373,8932.26596788046,9673.46524981873,9325.03278908047,223.236255381223,8959.62068207172,9691.89529908112
322,1010.499602,940.257064,258,11294.6575561788,47.3242437339321,11207.9578596937,11389.3114328284,11284.0167289951,47.3195636866174,11196.4428981608,11379.8402542795
323,857.083889,-255.797962,157.2,11930.6673418959,96.5574432243009,11753.8193661742,12118.7020849377,11913.0587891123,90.5290650974634,11743.4907231737,12089.4424782598
330,178.381433,269.016614,190.2,10590.5404448698,56.2251391894303,10479.7275539917,10698.7903289081,10589.0852687928,56.2161860625572,10478.3151079261,10697.1738093518
338,416.579201,638.566278,282,10467.3357436215,60.3860385428735,10347.8767156112,10583.5066199557,10473.3388317291,60.7915538094683,10353.5741852318,10591.5222855926
339,416.579201,638.566278,282,10467.3357436215,60.3860385428735,10347.8767156112,10583.5066199557,10473.3388317291,60.7915538094683,10353.5741852318,10591.5222855926
340,611.443341,526.951772,156.6,10731.5587602224,67.009848310631,10602.0417561400,10857.1624181490,10733.0293077250,66.9841961755272,10603.0020121282,10858.7758614779
349,162.374889,500.374951,186.6,10179.3179942678,90.7253286801373,10029.7923613176,10328.0483899645,10179.5397498542,90.7969468168188,10029.6952176946,10328.3396202451
351,214.317135,567.056794,171.6,10154.3227079113,95.5392728941555,9997.07985231855,10311.0428793425,10156.0584039822,95.2233998984884,9999.34863623976,10311.8342508042
354,243.327111,798.190619,231.6,9836.3977984387,143.373381109853,9596.11163378789,10076.6185145112,9836.18643534043,143.839478416852,9594.47342755569,10077.1865523715
357,299.031878,874.811663,291,10035.4291772860,124.561544123988,9824.92491426055,10249.3903985428,10043.4297440915,125.152660492799,9831.04528936568,10260.1536992349
362,2208.933747,855.219404,36,11571.0953702152,205.396676994723,11239.0822547477,11908.7268006817,11571.0953702152,205.396676994723,11239.0822547477,11908.7268006817
364,855.393831,714.370606,129.6,11125.9423005518,48.7380185934866,11031.783724584,11217.5159383608,11127.7269139966,48.5256853991408,11034.5459680000,11218.5337473048
368,170.226741,642.994119,174.6,10125.7762283495,82.1762343495714,9969.1365104587,10279.1504187649,10143.1181953957,81.2238000830364,9989.1076063721,10292.8491592327
383,442.498099,752.606934,292.8,10458.4223230596,67.2370695330003,10331.5715071420,10587.1397623725,10461.0600135192,68.7211483094693,10333.6461759425,10592.1669892650
384,1094.969357,895.201225,199.8,11400.0694913245,48.7057429373248,11310.9252713232,11494.6935893234,11393.6152432035,48.5198721225906,11304.7205978593,11487.6952543931
395,235.179732,600.5461,154.8,10179.0705409415,85.3174631952227,10034.8151479136,10320.3097348225,10189.1320316777,84.1307786730508,10046.4049934701,10329.4785394974
396,486.999517,952.374979,180.6,10545.6356836131,74.74644870692,10410.6718146632,10683.2050135310,10551.5375542880,73.90302446033,10417.3129197388,10688.6383259063
398,550.898196,351.551151,181.2,10866.2116322022,92.6305270410562,10696.4504194982,11032.3641860962,10859.6183558929,91.5919328610876,10690.3811311890,11024.8978739049
400,171.112339,862.488985,234.6,9451.25478358527,203.615664195049,9119.74706905854,9785.9342876345,9455.27038912478,203.199915871132,9124.07810237839,9789.2040635405
407,343.697933,953.673391,277.2,10232.3706984887,107.07770176894,10047.3907656682,10422.3346642164,10231.8909072746,107.917683170729,10045.6671130889,10423.1703984524
412,1313.731467,494.095588,65.4,12056.2757045267,116.258294482515,11855.8077709013,12241.2411764035,12027.5201570510,110.851737914117,11836.2193390532,12203.5825314679
415,1609.740795,230.329003,115.2,11415.9288586053,98.5769909215836,11243.6174264173,11592.7653752962,11408.7119361543,99.6211243979993,11236.7347354864,11584.8545947974
423,1322.08686,664.014767,145.2,11825.1023689382,78.5401382879432,11684.8410251177,11956.349011709,11821.0930060427,78.1415005582058,11681.4875270919,11951.1401683402
425,1322.08686,664.014767,145.2,11825.1023689382,78.5401382879432,11684.8410251177,11956.349011709,11821.0930060427,78.1415005582058,11681.4875270919,11951.1401683402
438,1166.300549,475.471964,180,11772.7611505091,72.5636377287801,11639.4691467568,11896.9675272450,11754.4170988024,70.4499255610053,11625.2862543093,11875.7534385159
444,1637.606707,993.976186,138,11368.2283053869,65.8815980171322,11240.0546714626,11494.3287568283,11369.0202825841,65.6253264262971,11241.8322454745,11494.2524418846
445,1649.324653,1004.350371,162,11354.9116663697,67.3086075299258,11224.2626783685,11484.6226585950,11358.4281149150,66.6885309862046,11229.3690891892,11486.0760184669
446,2171.406773,972.122829,30,11370.6919893272,106.390130363634,11164.3752994606,11568.6047500413,11376.0032749229,105.410692412784,11171.6252597796,11573.6032326077
461,503.334581,383.609947,154.2,10555.0877716344,94.1934664753301,10397.1768757619,10710.6838359207,10568.8092458958,91.9286064511117,10413.3173521658,10723.5342006379
470,70.643844,855.580183,257.4,9247.96893438327,231.763362869011,8868.48837474002,9629.31932920843,9251.50374861802,231.420815458639,8872.84625837128,9632.2861262512
472,1945.087858,490.589427,24,11560.1077422524,69.5634218467926,11433.0670635835,11699.9049857019,11538.9773253305,64.634838021195,11417.9419508783,11669.4844381044
474,1945.087858,490.589427,24,11560.1077422524,69.5634218467926,11433.0670635835,11699.9049857019,11538.9773253305,64.634838021195,11417.9419508783,11669.4844381044
475,1757.624458,426.075678,216,11659.7492795812,125.790742254153,11444.7628522779,11873.6566135726,11689.9162888474,133.906592814901,11466.4638073698,11911.7270947236
478,-155.028011,811.845331,266.4,11606.7328571175,198.716433239429,11275.3326814523,11937.4900288602,11606.7328571175,198.716433239429,11275.3326814523,11937.4900288602
492,2052.464926,851.837778,62.4,11468.1755223563,177.687929535796,11182.8545278708,11756.6916881485,11468.1755223563,177.687929535796,11182.8545278708,11756.6916881485
494,39.403017,-55.327141,168,10944.3392865910,55.0696425600428,10837.8064554609,11051.3479046336,10941.9352689182,54.9527181886567,10835.6365081403,11048.6939574937
496,184.278399,945.398369,235.8,9768.23167088161,166.979772052349,9484.77613498856,10046.8992029357,9767.78871049002,167.133826442239,9484.05842614801,10046.6586103885
502,967.024623,126.544555,183,11521.0068593367,77.2083587579544,11376.4376123463,11664.0877209623,11505.9371442817,71.9916784695266,11369.4960056881,11641.8020364912
504,1345.109139,425.158011,262.8,12013.1346603726,107.011611143168,11827.4613280258,12182.9376471010,11842.4201338274,76.3899300999254,11701.9984147414,11976.9990813315
505,1042.169813,859.546311,228,11361.8009256247,48.2626959068891,11273.4913284219,11456.9483218369,11351.3926845575,48.0714622595519,11262.8254173048,11446.0700721384
508,1751.719363,526.020445,351.6,11604.3842044424,85.705952573639,11448.0470978100,11763.8610901514,11628.7348684939,84.1084421491287,11477.8954352055,11781.5677161412
512,1216.484364,722.75955,183,11659.075601191,61.747161525094,11545.3136239101,11770.8782959083,11647.4570421033,60.7247251897411,11535.1888706737,11757.4960783807
515,60.980983,393.962783,255.6,10417.7762424425,65.7727449752981,10294.2058997536,10540.4607510589,10432.1106384837,65.2725717192733,10308.7205613560,10555.2925433195
517,466.196158,1010.980856,150,10536.3591003123,78.715309799594,10395.3544826784,10681.3662764055,10552.5602542641,76.8182991127305,10414.9817782138,10694.4295822645
522,490.223977,743.003732,308.4,10548.2049245730,61.8593258476052,10427.7168530551,10670.8362969437,10553.9083937188,62.9674072860765,10434.5475821260,10677.3524136537
523,1672.993563,364.487447,138,11616.9933947268,125.423532360916,11395.3465471192,11835.6953633581,11488.6506021746,96.2302314068522,11307.5387347998,11666.0757215987
534,505.65161,1030.153425,150,10615.0736372673,72.8479471562607,10482.8888476429,10751.7328211577,10627.3297173593,71.4447918565947,10497.0228500173,10761.7780995626
539,1684.011097,351.384315,73.2,11637.3155992889,132.290460178626,11407.0784647534,11863.8179444970,11329.3452389060,111.533776070415,11142.4521405819,11520.4840023967
542,1227.430624,498.313784,55.2,11897.8719052416,88.9799911381223,11739.5559531882,12042.5763044279,11879.4393167897,86.1981622656784,11725.1478079771,12020.3763276086
552,-97.784583,650.464798,237,10785.7094263121,118.399218590884,10561.4675029643,10999.3801395829,10776.7594771107,118.172024630167,10552.6063648538,10990.5429988257
554,163.13445,256.843361,211.2,10603.9907276258,56.1231733210549,10493.2380884294,10713.4993355092,10602.8471817769,56.1310700193324,10491.9836858948,10712.2545559352
559,547.795885,643.309012,234,10651.5959460402,59.2362901664174,10539.7135331620,10767.0145116965,10651.3537906542,58.9133495439818,10540.0243929466,10765.6346041043
560,716.024582,225.353125,145.8,11058.7988221820,97.8241909655106,10888.6802541460,11224.8091528958,11057.2672938918,97.7236599724938,10887.9621690861,11224.1016155838
561,1474.158717,803.759198,97.2,11594.7146356345,55.9200895953038,11488.2712101991,11704.1571980439,11593.5300493219,55.8237849975838,11487.5724513411,11703.5602899116
566,175.368491,596.827014,175.2,10159.5356248817,89.665185512191,10010.1239896229,10308.1313005441,10162.4146900018,89.793443722735,10012.9291314988,10311.0219457920
567,1909.321421,736.340537,56.4,11424.5488651461,84.159000291652,11264.2792918175,11585.3466301606,11421.3395953128,84.8479722837208,11258.0522174132,11583.6209374149
569,1198.235627,685.185909,112.8,11682.8915231507,64.294190152811,11565.6175081428,11797.0458080307,11684.0852459219,64.4554074433395,11565.3573934066,11797.9336385185
570,134.993059,837.842639,237.6,9244.87708750526,230.912410787284,8866.42495546365,9624.91866525796,9250.13897569769,230.273950023944,8873.10943150113,9628.95178767026
571,687.320905,217.897855,113.4,11048.2754203233,105.228385380947,10869.8754213988,11223.8516178387,11046.9999137101,101.779876732876,10872.1773430952,11218.9567907232
580,1344.352381,434.334204,258,12029.6455039458,110.420572648857,11839.7780047923,12204.9614508246,11855.4643259282,78.473252443131,11712.0030681758,11992.3977652604
584,458.003829,-387.060583,54.6,11539.8358123656,66.7958513631831,11407.7975851757,11668.9500951687,11548.8951483334,65.8242115680921,11419.9669008806,11678.4955844357
585,882.301583,130.457885,150,11369.9241885629,69.1620106977915,11236.9458669839,11498.50260661,11359.4978121349,66.6157445545955,11230.4881091079,11483.6548738487
587,-14.146129,907.693338,212.4,10182.6191974676,149.166290862808,9897.650300779,10450.8765690987,10174.0046899075,148.525650850424,9891.50946752429,10439.9399472605
590,1106.469702,200.065108,183,11659.4710538304,83.2630063543668,11509.4972821495,11813.1559469502,11648.8972173057,75.3383177840179,11509.5605768930,11790.7670727479
591,600.836143,426.635232,164.4,10770.2054355488,76.5408912813246,10622.1534905682,10915.1370748759,10771.0324933901,76.6259335951967,10622.7272749820,10916.1308379415
595,1449.966579,814.341523,120,11594.5928971531,55.7667636923511,11487.8758195566,11703.1617272192,11594.2774217829,55.7292159543429,11487.6412023554,11703.1417339758
621,1788.622567,904.062638,192,11320.3116850852,77.0004032077646,11173.0423169603,11475.4047231966,11331.7712695306,74.6987610805421,11187.6032863369,11480.9233828269
623,51.996847,734.06788,265.8,9726.5480665596,169.867427877523,9436.68307740912,10013.4185592540,9730.53906007237,170.911778850471,9438.66196661714,10019.3680878559
626,823.542266,39.129137,160.8,11378.3489561406,70.9373224371036,11241.2423652018,11507.5584237096,11366.1891736026,68.791041440393,11234.1549048530,11492.4278528044
632,1331.35006,621.427243,111.6,11908.4832605537,90.6519592939609,11747.9157260936,12054.8177338944,11910.1963093073,91.1849366776006,11748.9650425359,12056.953039278
633,1339.779926,631.226522,111.6,11892.2403393627,88.0058759053622,11736.2252378210,12034.7965104937,11893.9482142757,88.5398042450055,11736.7099703526,12036.7988842906
641,1859.271868,396.773917,54.6,11615.0696785648,95.4609287175502,11444.2177090401,11791.4020986131,11559.8884378078,74.9052835958655,11421.6241167097,11708.7248714754
644,1238.505426,602.23429,136.8,11841.4821697724,81.9070904139692,11694.0818365323,11977.2219088896,11839.5229085762,81.819400367005,11692.2802417903,11974.6742131072
648,173.203348,779.912878,223.2,9527.83930859835,188.035487586571,9222.49225462381,9834.6756909648,9546.0285714216,185.566619485773,9243.68456858322,9848.4691990872
649,1981.124539,742.890178,22.2,11427.3862974391,99.765245062594,11242.0398607435,11606.5434578776,11425.9714559514,98.39140218665,11241.8360663608,11603.5640897035
650,1135.526564,503.430813,199.8,11708.7972321013,66.9015272742992,11586.7296960654,11825.0382087998,11683.6739655803,64.4486157567281,11565.5636719347,11795.5126584210
655,158.268451,577.113927,188.4,10159.8855359552,91.8126435554137,10009.9905805281,10310.1090411121,10160.9125232209,91.8926216453162,10011.0628156429,10311.0468321834
658,1643.267557,986.595137,144,11368.2715403029,66.1209429641873,11239.3886432015,11494.9303240479,11369.6304819297,65.7840212083096,11241.8580239140,11495.3290067825
663,1554.804453,893.011662,272.4,11479.6360128813,57.1016987352865,11371.6589436442,11593.1044226237,11483.2636843617,56.3742668597229,11378.2854137594,11595.8961070859
664,1556.803948,907.313702,241.8,11468.5372806311,57.5207367613601,11360.1983580676,11582.5859076753,11472.4477641403,56.8565555720263,11366.3537028365,11585.0399760215
676,1186.986082,-320.723637,229.8,12699.3900339125,176.154557782441,12380.1701324424,13035.6764721266,12562.0767724341,162.642620335120,12268.3029287754,12872.8620750697
678,193.257704,545.332232,183,10145.2211226829,98.5670399698204,9982.38377726146,10306.6082940333,10145.2211226829,98.5670399698204,9982.38377726146,10306.6082940333
680,1708.235784,845.152721,169.2,11418.5559120866,65.4895080045571,11290.5245550492,11546.1073123258,11422.2768963532,64.6622898067436,11296.4019433537,11548.8964979968
683,1074.354549,691.22407,123.6,11499.1398647859,53.3463074304659,11400.6630180633,11599.6990412710,11499.5612315834,53.1858314387961,11400.9762108863,11599.0545799271
693,1082.313168,101.755161,175.2,11695.3615447782,106.822281158352,11513.8061254728,11889.8119198715,11685.7097742663,91.0888380035807,11524.4892643431,11856.8458430496
702,652.872747,795.499242,121.8,10805.1527467909,54.2705868014681,10697.7776413698,10909.7259341392,10814.6803283918,53.740284410346,10708.6415822395,10918.8429518027
704,2084.541639,938.529634,63.6,11390.8242594148,182.298061979652,11095.1723841207,11694.3141129319,11390.8242594148,182.298061979652,11095.1723841207,11694.3141129319
705,1527.502968,356.485806,205.2,11580.1702707105,77.4332252904675,11431.2161956731,11727.1175320249,11643.6575221503,75.7087949387151,11498.2797241549,11787.3363171614
706,1703.20314,342.957104,133.8,11693.3620935629,149.387827101774,11444.3341761205,11937.4204525631,11476.4924694811,97.0201424172387,11293.0245731822,11655.8218210549
710,94.340494,824.483055,249,9145.03684705821,244.052732462424,8743.67516692983,9547.56206914336,9145.03684705821,244.052732462424,8743.67516692983,9547.56206914336
716,903.938732,79.549462,185.4,11464.4463915529,74.417933537266,11323.1105866378,11603.1298150830,11448.8549800832,70.8412403995199,11311.9193542288,11579.3406777743
717,335.545235,634.202589,201,10321.3718429411,65.6406083863853,10193.9302135941,10444.5571335818,10323.6798315608,65.4814369531645,10196.0025141767,10446.9459940764
720,1711.852619,363.422995,228,11749.8812994085,169.044020353158,11469.5105704684,12024.6048710859,11749.8812994085,169.044020353158,11469.5105704684,12024.6048710859
723,1704.066618,241.415678,17.4,11430.8099721871,98.032805375048,11253.5548598536,11611.4949671470,11402.7763383930,100.08580335331,11232.0630884097,11575.1699744655
726,1626.819287,300.56648,166.2,11283.9076188921,121.298309869098,11082.4020682830,11485.4919043045,11463.7527104951,94.314338133623,11290.2569027481,11641.0327368797
728,2018.579632,428.41998,8.4,11573.4448923773,67.5961705836202,11449.0545546231,11710.7550288532,11559.8136855292,64.330946673352,11438.3967654860,11688.8924488939
