"labid","age","error","depth","cc"
"Core top_3806",0,50,0,0
"Radiocarbon_3807",3030,140,92.5,1
"Radiocarbon_3808",3780,380,129.5,1
"Radiocarbon_3809",5805,330,157.5,1
"Radiocarbon_3810",7630,80,194,1
"Radiocarbon_3811",10690,100,228,1
