"labid","age","error","depth","cc"
"Radiocarbon_6409",8680,90,1265,1
"Radiocarbon_6410",9225,80,1317.5,1
"Radiocarbon_6411",10440,95,1365,1
"Radiocarbon_6412",11620,110,1419.5,1
