"labid","age","error","depth","cc"
"Lead-210_4677",-23,2,0.25,0
"Lead-210_4678",-8,3,1.75,0
"Lead-210_4679",12,4,2.75,0
"Lead-210_4680",28,5,3.75,0
"Lead-210_4681",44,6,4.75,0
"Lead-210_4682",56,8,5.75,0
"Presettlement_paleon",60,50,5.75,0
"Lead-210_4683",64,9,6.75,0
"Lead-210_4684",71,10,7.75,0
"Lead-210_4685",77,12,8.75,0
"Lead-210_4686",87,14,10.75,0
