"labid","age","error","depth","cc"
"Core top_7478",-20,20,0,0
"Presettlement_paleon",110,50,68,0
"Radiocarbon_7481",2450,135,196,1
"Radiocarbon_7482",3375,60,233.5,1
"Radiocarbon_7483",5500,175,366,1
"Radiocarbon_7484",8945,90,503.5,1
"Radiocarbon_7485",9740,600,538,1
"Radiocarbon_7486",11425,110,613.5,1
"Radiocarbon_7487",11920,770,651,1
"Radiocarbon_7488",13195,125,676,1
