"labid","age","error","depth","cc"
"Annual laminations (v",8260,160,8894,0
"Annual laminations (v",8410,200,9040,0
"Annual laminations (v",8620,160,9180,0
"Annual laminations (v",8760,200,9270,0
"Annual laminations (v",8740,200,9471,0
"Annual laminations (v",8730,100,9670,0
"Annual laminations (v",9090,110,9867,0
"Radiocarbon_4245",9260,100,10034,1
"Radiocarbon_4246",9490,110,10200,1
