"labid","age","error","depth","cc"
"Radiocarbon_3715",8410,85,751.5,1
"Radiocarbon_3716",8575,80,801.5,1
"Radiocarbon_3717",9320,110,825,1
"Radiocarbon_3718",10055,100,852,1
"Radiocarbon_3719",10430,100,882,1
"Radiocarbon_3720",10820,120,889,1
"Radiocarbon_3721",12390,120,903.5,1
"Radiocarbon_3722",13450,500,945,1
"Radiocarbon_3723",15850,240,1087,1
