"labid","age","error","depth","cc"
"Core top_30752",-54,4,0,0
"Radiocarbon_30753",2400,50,90,1
"Radiocarbon_30754",3409,37,155,1
"Radiocarbon_30755",3580,50,204,1
"Radiocarbon_30756",4160,30,239,1
"Radiocarbon_30757",4290,30,256,1
"Radiocarbon_30758",4480,30,260,1
"Radiocarbon_30759",4750,35,275,1
"Radiocarbon_30760",4701,48,281,1
"Radiocarbon_30761",5594,49,336,1
"Radiocarbon_30762",6756,43,390,1
"Radiocarbon_30763",7904,55,443,1
