241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 95.5486699032782 449 30 5 0 55 5 1 6 29 0 34 195 0 5
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 131.826470765175 603 40 7 0 64 1 1 2 35 1 46 228 4 6
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 168.104271627071 758 50 6 0 44 1 0 0 73 0 64 158 4 4
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 204.382072488968 912 60 2 0 40 5 0 4 74 0 60 135 2 8
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 240.659873350865 1067 70 5 0 42 13 3 3 99 2 54 114 1 4
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 276.937674212761 1221 80 8 0 41 8 0 2 119 2 70 59 0 4
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 313.215475074658 1376 90 6 0 33 7 0 3 160 1 44 82 1 6
241 Black Bass Lake BBASS 46.128056 -93.703889 minnesota 394 Radiocarbon years BP 349.493275936554 1530 100 10 0 52 14 0 5 163 0 58 46 1 5
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 30.8586045703107 27 63 4 0 38 5 0 2 82 0 36 69 3 0
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 59.9037375650739 54 73 1 0 41 5 1 0 114 1 48 82 5 3
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 87.5250948415993 81 83 0 0 27 4 0 3 74 0 22 53 2 4
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 124.62359483792 304 97 3 0 26 5 1 1 98 0 22 55 2 2
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 151.122523406721 597 107 2 0 16 4 0 2 101 0 35 38 1 2
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 167.021880548001 772 113 3 0 17 3 2 2 82 0 30 63 2 2
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 188.221023403041 1006 121 2 0 26 3 1 2 101 1 22 66 3 1
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 251.818451968163 1707 145 4 0 17 5 0 1 113 0 26 54 0 0
249 Beckman Lake BECKMAN 45.425 -93.183333 minnesota 278 Radiocarbon years BP 304.816309105764 2292 165 4 0 24 4 0 1 139 0 28 67 7 1
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP -13.1199813710128 -10 5 0 0 20 3 0 3 23 0 16 43 0 1
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 2.19685697552637 9 10 2 0 19 6 0 2 49 0 41 20 3 0
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 17.6419630458983 28 15 2 0 31 12 0 6 109 0 45 20 2 8
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 32.5331010999012 47 20 0 0 18 12 0 5 92 0 32 12 3 1
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 48.0413917914121 66 25 8 0 22 12 0 2 105 0 65 17 0 2
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 64.100871946245 86 30 0 0 15 8 0 3 66 0 16 6 5 4
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 79.6248754520467 104 35 10 0 36 23 1 3 109 0 47 95 11 12
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 94.4793993586149 124 40 9 0 71 18 1 6 162 0 107 181 4 7
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 109.333923265183 143 45 5 0 32 9 0 2 71 0 48 103 1 2
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 124.188447171752 162 50 5 0 37 7 1 0 33 0 38 53 3 2
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 153.897494984888 200 60 0 0 22 4 0 3 45 1 27 58 5 2
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 183.606542798025 238 70 2 0 19 1 0 0 69 0 32 73 11 4
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 201.431971485907 261 76 8 0 27 4 0 0 134 0 31 124 9 7
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 213.315590611161 276 80 2 0 10 9 0 5 51 0 13 60 5 4
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 228.17011451773 295 85 2 0 20 3 0 1 135 1 38 139 3 6
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 243.024638424298 314 90 7 0 25 0 0 0 77 0 15 60 0 10
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 260.85006711218 337 96 8 0 21 3 0 2 84 0 22 95 5 1
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 272.733686237434 352 100 4 0 21 5 2 1 67 0 32 55 5 2
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 302.442734050571 391 110 2 0 16 3 1 1 104 0 22 66 0 0
3062 Beckman Lake BECKMNBG 45.425 -93.183333 minnesota 278 Radiocarbon years BP 332.151781863708 429 120 1 0 23 6 0 1 96 0 14 47 0 1
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 20.9099923127681 56 15 0 0 12 2 0 0 5 4.5 14 155 8 0
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 37.8300315333261 139 20 1 0 11 3 0 1 8 0 13 192.5 7 2
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 96.0893466655391 695 40 0 0 10 1 0 0 3 1 15 164.5 6 1
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 357.456567224425 973 50 2 0 19 2 0 0 6 3.5 11 235 9.5 1
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 1181.74400574935 1394 65 0 0 15 0 0 1 11 0.5 15 143.5 12.5 4
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 1808.53882240356 2131 90 6 0 26 1 0 0 23 1.5 25 151.5 7.5 1
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 2182.22081021537 2573 105 7 0 24 1 0 0 37 2 21 72.5 6 2
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 2431.78154815979 2868 115 6 0 36 4 0 0 40 0 31 100.5 3 1
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 2684.26744415921 3163 125 2 0 24 1 0 0 23 1.5 23 53.5 2.5 0
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 3211.42743607235 3752 145 3 0 10 4 0 0 10 0 11 41.5 4 1
272 Big John Pond BIGJOHN 47.558333 -94.966667 minnesota 421 Radiocarbon years BP 4680.55814903714 5374 200 2 0 7 1 0 0 28 0.5 13 41 2.5 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP -11.171274686195 -13 184 2 0 27 3 0 0 26 0 19 58 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 7.38202693194751 4 190 2 0 32 2 0 1 45 0 26 88 3 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 20.5047274954218 15 194 2 0 46 0 0 0 37 0 18 105 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 39.7162436938841 31 200 4 0 34 3 0 0 27 0 27 94 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 53.0127163706825 42 204 0 0 43 2 0 0 31 0 31 101 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 73.0896700918303 59 210 1 0 47 1 0 2 20 0 37 148 3 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 85.83390067928 70 214 0 0 22 2 0 1 15 0 33 113 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 103.873572285213 86 220 3 0 28 3 1 0 18 0 31 107 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 112.920659103172 97 224 2 0 95 7 0 0 80 0 60 208 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 186.06278905047 167 230 3 0 44 5 0 1 24 0 21 83 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 239.262196235196 221 234 2 0 64 2 0 1 32 0 25 89 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 323.766955628173 302 240 0 0 47 3 0 0 48 0 20 103 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 378.342184005651 356 244 4 0 41 1 0 2 39 0 21 92 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 405.824854809761 383 246 4 0 69 6 0 1 100 0 57 198 3 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 433.502582229243 410 248 4 0 73 5 0 2 100 0 62 176 4 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 461.180309648725 437 250 2 0 32 5 0 0 52 0 27 92 1 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 516.186122022004 490 254 0 0 28 0 0 1 37 0 18 78 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 599.635623261084 571 260 1 0 25 6 0 0 41 0 16 87 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 655.921867279789 625 264 1 0 24 5 0 1 45 0 29 93 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 736.137313894213 706 270 6 0 22 3 0 0 42 0 16 60 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 789.405742780337 760 274 2 0 31 7 0 1 136 0 66 161 2 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 870.4000922282 841 280 1 0 21 4 1 0 58 0 26 70 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 926.148109634063 894 284 4 0 32 3 0 1 43 0 34 60 2 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1008.76567266638 975 290 6 0 33 5 0 0 56 0 32 82 4 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1063.06793472749 1029 294 3 0 21 4 0 1 63 0 29 67 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1145.04191114727 1110 300 5 0 20 6 0 0 66 0 27 38 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1250.48877805374 1201 310 3 0 29 4 0 3 53 0 34 46 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1352.17479242791 1293 320 2 0 29 4 0 3 56 0 24 39 0 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1454.32892581591 1384 330 3 0 19 4 0 0 59 0 30 47 1 2
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1554.98031613556 1476 340 5 0 30 3 0 1 94 0 38 40 0 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1656.62302304539 1567 350 3 0 42 6 0 3 63 0 58 41 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 1862.81913041529 1750 370 5 0 48 6 0 1 109 3 41 44 2 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2168.50780083174 2024 400 2 0 27 1 0 2 66 0 36 38 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2323.88790945423 2152 415 2 0 28 4 0 0 97 1 75 23 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2482.17162644857 2274 430 1 0 26 4 0 1 61 0 27 33 0 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2695.61748174251 2437 450 1 0 46 5 0 0 106 0 37 27 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2906.28398694852 2600 470 2 0 33 5 0 0 64 0 45 19 0 1
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3119.21924969412 2763 490 2 0 22 5 0 0 68 0 18 14 4 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3329.70263406074 2926 510 3 0 14 4 0 0 64 0 20 12 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3539.87768061023 3089 530 0 0 12 3 0 0 52 0 24 22 5 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3752.66322567571 3252 550 1 0 8 3 0 1 65 0 23 19 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3856.81443847457 3333 560 2 0 12 3 0 0 49 0 27 20 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3962.47544284021 3415 570 2 0 7 0 0 0 41 1 27 31 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4171.88408251115 3578 590 2 0 12 2 0 0 51 0 23 28 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4388.31229092536 3757 610 0 0 2 2 0 4 47 0 25 20 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4661.70646448488 3985 630 3 0 6 5 0 1 48 0 25 21 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4799.7752758343 4099 640 1 0 10 9 0 1 52 0 24 22 4 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4936.99723581929 4213 650 1 0 2 2 0 0 39 0 9 6 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5076.30669566655 4327 660 0 0 3 2 0 3 60 1 13 17 2 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5214.18907363957 4441 670 1 0 13 6 0 0 43 0 15 23 0 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5495.0383011778 4669 690 2 0 3 5 0 0 44 0 15 17 1 0
275 Billy's Lake BILLYS 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5630.92228215253 4783 700 1 0 5 1 0 1 34 0 13 20 0 0
