id,handle,geo_age_max,geo_age_min,pol_age_max,pol_age_min
29,ALLIE,113.356598192158,-15.3437045202703,343.399790119344,-12.5968573410672
3473,LAKEMARY,10861.5381203449,231.752343663146,11944.5906288263,231.752343663146
223,BADMED,51.1760522435206,-14.3806809597909,116.691708972107,-11.0562128915829
241,BBASS,24.4741628447875,-14.2251421837622,481.018925793549,-10.3552116809072
249,BECKMAN,83.3616170578624,2.92312336140682,1831.1337134469,2.92312336140682
3062,BECKMNBG,80.8333757784925,-28.7446946642187,335.409298273863,-28.7446946642187
272,BIGJOHN,3318.56307183631,-30.74581836921,5463.73803665872,-30.74581836921
275,BILLYS,10864.605674389,-23.5859830922465,11067.5456240601,-23.5859830922465
280,BLANDIN,83.7027074731841,-31.8631019395145,428.660732659919,-28.8934743741862
287,BLUMOUND,12420.692198996,20.9658612638247,12198.5529835591,20.9658612638247
296,BOBLAKE,57.4588423005684,-14.4952937615957,280.332547057041,-10.9369852546217
298,BOGD,9475.28908602142,-13.1521951171487,10904.0456881864,-11.345916867915
305,BOSSUOT,112.385806334624,-15.3470091927211,211.833648735062,-13.0932889008442
325,BURNTSDE,45.6862942075281,-19.9190316776666,322.575286736034,-19.9190316776666
332,CAMP11LK,11582.2801394998,12.7332421942845,11747.886037077,12.7332421942845
334,CAMPBELL,103.281498361465,-15.200219786798,286.007282734726,-12.688194586897
352,CEDARBLK,9097.67747203755,-9.86911826154757,15718.2795182816,-9.86911826154757
369,CHIPPEWA,10902.5916796291,1126.89677591463,11539.677604296,1189.90927410607
382,CINDY,50.5305438383059,-14.7076631556233,261.842144229236,-11.3261470720887
515,MNGRCL,91.1893918924249,-15.0019632356737,143.818546384056,-12.199037333541
521,CRAZY,87.4631805577999,-15.2569816983741,244.182553978596,-12.625220346989
532,CUB2,8470.87367804201,19.0870989377144,9861.25950960881,20.6049750747743
545,DALTON,84.0657870921155,-15.053274101409,219.706069294735,-12.523897513348
679,DEMONTLK,14177.2053080154,-2.63386149508564,14291.0796564599,19.42498152828
684,DEVILSWI,14243.7786993395,1.34983601757274,14243.7786993395,3.0525970624041
3081,DISTRHFT,18105.1881805934,107.523687179158,18001.0463321638,329.676786947537
717,DOGFISH,50.4965431330419,-23.4980013257602,145.649141076082,-23.4980013257602
781,EASTTWIN,80.1327781886828,-14.8512084728949,268.623100736795,-11.751763385
786,EGGERT,97.8708561233913,-15.1433856466027,271.393454112865,-12.1530467843865
817,FAITH,72.0650009865604,-15.1499571216727,238.429604021817,-12.1334598975511
822,FARQUAR,112.136828845481,-15.0774091753287,401.541371143309,-12.4472677257327
824,FAWNLAKE,75.186541659995,-14.684907401259,373.584004854983,-11.6545628780807
846,FOXPOND,93.7690154412545,-15.2395255865881,195.415285490239,-12.9460409951698
847,FRAINSLK,14402.3358745481,-8.65934284945183,20042.2104636172,36.9534583327212
850,FRENCH,3960.01897414284,10.4037256056341,3998.0211739523,10.4037256056341
860,GASS,12839.8441464752,6.68534075603706,16405.5679903639,6.68534075603706
869,GEORGE,96.4923208017845,-15.173911894973,281.175525647213,-12.2271237609453
15245,MNBELG,86.505969771782,-12.4996644630214,231.123337504754,-9.62106809880366
967,GOLDSMTH,54.9309466301214,-14.414052034024,359.382025940714,-10.841626706637
982,GREENLK,15403.1660112958,-21.6900484563005,14088.0145127505,614.155991213759
990,GRICE,70.1570955130348,-14.9088887214344,178.226324370101,-11.9470643565377
1032,HEMOPOND,102.871185311416,-15.3604668286143,137.098656484049,-13.3111943644553
1109,HORSE,84.5502162688337,-15.1295449884555,146.562899315371,-12.3703735021749
1110,HORSHOHA,13832.8752350284,9284.70027033736,14485.6733266174,9318.29178338903
1111,HOSTAGE,3805.43863664949,-30.0100571368393,5129.65130079534,-30.0100571368393
1134,HUGLAKE,50.3391176482812,-19.9062863973817,198.991136918123,-13.904137253144
1153,IRVIN,8313.39413990668,-31.2367406777591,15164.5625844271,-31.2367406777591
3138,JACOBSN2,8078.04214202628,2.53396741114601,9617.68160615245,16.2523481667934
15274,MNSHBL,57.9555000518508,-12.9614094056159,227.722049964395,-9.38085741127485
1446,KEGAN,77.8939280428675,-14.7215580516265,147.973043352242,-11.5106296722811
1447,KELLHOL1,8524.22687166747,-28.6811422914591,12253.0124937829,-28.6811422914591
3452,KELLHOL2,7425.85951816027,-28.4679878957699,12491.9636508443,-28.4679878957699
1448,KELLNERS,15487.2205086835,-26.0970011144943,15621.2825767222,-25.0707754009849
1520,KIRCHNR1,13583.959042212,-8.971127138807,13616.3064326842,176.79476138405
3455,KIRCHNR2,14281.833329606,4.60560322613891,14639.1310331934,7.84831225874911
1524,KITCHNER,10088.54075191,-29.7972539441212,11637.7292078776,-19.0658379570938
1548,KOTIRANT,15174.4061563889,150.318742485528,15794.2249161503,150.318742485528
1552,KRYZ,74.1527672577114,-14.9209717457925,265.587608338598,-11.8142079926684
1564,KYLENLK,18817.0509089504,9349.22175089222,18887.0058242477,9432.2928642868
1580,LAKE16,11395.1514533633,10.9036856639344,12958.3604564426,2229.27956999025
1581,LAKE27,3163.29969227191,76.6863341632869,3081.8139943106,82.9493928944748
1584,LAKEANN,107.541987106869,-15.1174091740954,177.752713500488,-12.9532298461928
3468,LAKEANNF,8292.11898579199,-30.0383089062198,10708.0184616042,916.448417396338
1588,LAKECARL,108.386068493315,8.06824729026285,2230.85212825543,10.2442098069644
1629,LEWISLK,88.846344126303,-14.9382339095663,261.920263741119,-12.2958026321545
1633,LILYLAKE,13424.0405961583,3.40287608995312,17003.9689162215,3.40287608995312
1639,LITTBASS,12312.9466881241,7.25371577151745,12240.1040399822,14.0584048956687
1649,LKCLDSA,11369.8303755156,9251.65140012446,11369.8303755156,9498.79048389546
1665,LOSTLAKE,33.392264840586,3.76347273325105,2191.33589195445,3.76347273325105
3781,STWDARK2,12663.6238945449,1699.41878808706,12871.3185456947,1934.64684657297
1708,MARTINPD,90.7322973146438,-3.53953871387735,992.834332188782,-1.47704289260732
1720,MCCRANEY,67.6971175735472,-14.9700338293289,180.989239374747,-12.1359633541323
1735,MENDOTAC,13429.3445347172,0.501451279354977,13071.9183098227,85.3055727382203
3488,MENDOTAD,12755.4122229683,4.15686731761136,21538.7730551593,807.292902352411
1757,MINNIEN,81.3126476644308,-0.697865747268338,321.822944295045,1.49269582474095
3492,MINNIEO,8946.24787523195,-4.88418955199293,11987.0347708626,-3.25724680726996
1777,MUDLKMN1,92.1085454840071,-14.6672292137337,238.146221009792,-11.8785929965775
1778,MUDLKMN2,3152.76382400962,-29.5132609115081,4220.89143855254,-29.5132609115081
1781,MURPHY,119.974948434623,-15.2928384968509,220.04379185397,-13.7038328220378
1786,MYRTLE,12912.9466742565,-0.139806971730648,12747.3727907791,12.2163380859982
1794,NELSONPD,8073.0260896877,6336.55078120841,8599.57427505075,6381.39241704122
1830,ONAMIA,71.8714058563709,-14.79248149332,482.794666217667,-11.8425614489884
1831,ONDRISPD,1276.76696977687,-10.5109807153411,2166.12884680132,-10.5109807153411
3541,PGONIABG,83.4785860567464,-23.824553641303,126.426913324047,-23.824553641303
3558,POGONIA,13057.2899012485,-24.303192846355,12964.768292254,-24.303192846355
3788,THRDBGW,95.5500597490871,8.40334618963523,375.916994963099,8.40334618963523
1884,PENNINGT,95.0802611346774,-14.9233523616215,283.462917220146,-12.5445143819552
1891,PETERSL,3250.10284730691,-30.0512058252038,3828.33399175019,-30.0512058252038
1955,PLEASAMN,96.4923208017845,-15.173911894973,494.271531238092,-12.2271237609453
1966,PORTAGE,10577.6903670154,4.37001242993572,12469.8948247115,6.90309410151179
2011,RADTKE,13123.8741911804,1.49120893522622,13147.5305814052,1.49120893522622
2051,REICHOW,72.9777732160056,-14.7705303447221,255.344926058722,-11.9008086378189
2053,REIDEL,14334.9246112927,-36.5947675508393,14291.4190381144,-34.4610056314853
2062,RHOLL,52.2763703648813,-14.6516152195577,408.335968969804,-11.3177154989247
3568,RICEMNB,1752.00051264392,-17.8531754418235,3148.31361353323,1.42985682032874
2290,ROSSBURG,11202.5744960574,1845.59670539732,13931.9351052292,1845.59670539732
2314,RUTZLAKE,13437.853039337,-30.8515678829102,13305.7220286877,-15.6854777373402
2318,RYERSE,9897.49628879996,847.849198286915,9879.77329485207,924.065676811763
