"labid","age","error","depth","cc"
"Radiocarbon_3100",9300,240,898.5,1
"Radiocarbon_3101",10140,320,938.5,1
"Radiocarbon_3102",11380,400,978.5,1
"Radiocarbon_3103",12280,320,1018.5,1
"Radiocarbon_3104",13530,480,1060,1
